source,pre,ResuPred,post,Subj,MentalS,Obj,MentalO,Property,Transitivity,Varieties
nbs-sosn.cn,5 、 限购 令,shi,房地产 投机 、 投资 需求 明显 得到 抑制 ， 房地产 信心 指数 、 景气 指数 双双 大幅 下落 。,,,,,,,
nbs-sosn.cn,一季度 各 大 行业 成本 费用 景气 指数 均 处于 较为 不景气 区间 ， 企业 希望 政府 采取 的 各 项 控制 物价 措施 能 尽快 奏效 ，,shi,物价 上涨 速度 得到 抑制 。,,,,,,,
nbs-sosn.cn,目前 连续 提高 的 存款 准备金 与 利率 ，,shi,融资 难度 加大 ， 融资 成本 提高 ， 高 油价 进一步 增加 企业 运行 成本 ， 加重 企业 负担 ， 对 多数 企业 产生 较大 影响 ， 企业 希望 政府 加大 对 中 小 企业 、 民营 企业 的 支持 力度 ， 稳定 市场 价格 ， 防止 物价 大幅 波动 ，,,,,,,,
tpy888.cn,既,shi,您 没有 任何 拼接屏 方面 的 经验 ， 福建 46 寸 液晶 拼接屏 厂家 都 可以 为 您 设计 出 成本 最低 、 最 出色 、 最 符合 设计 要求 的 液晶 拼接屏 ， 为 您 的 工程 供 最 及时 、 最 完美 的 施工 规划 及 建设 ， 并,,,,,,,
sdhh.gov.cn,地处 黄河 下游 的 春 、 秋祭孔 大典 活动 ， 丰富 了 中外 游客 在 曲阜 的 文化 体验 和 精神 感受 ，,shi,山东 山 、 水 、 圣人 游 的 “ 圣人 ” 之 旅 ， 成为 曲阜 孔子 文化 旅游 的 一 张 响亮 的 名片 。,,,,,,,
sdhh.gov.cn,既然 孔子 后裔们 可以 从 祖国 的 四面八方 或 从 不 远 万 里 的 异国 他乡 赶 回来 ， 参加 盛大 的 祭孔 大典 ，,shi,之 曲阜 “ 圣人 ” 游 成为 中国 人文 旅游 的 一 道 亮丽 风景 。,,,,,,,
shantou.gov.cn,这 种 意见 认为 ， 世界 新 技术 革命 的 浪潮 冲进 战争 领域 ，,shi,战争 水平 发生 质的 飞跃 ， 在 1982年 英国 和 阿根廷 的 马尔维纳斯 群岛 之 战 ， 1983年 美国 入侵 格林纳达 ， 1982年 以色列 入侵 黎巴嫩 袭击 叙利 亚军 部署 在 贝卡 谷地 的 导弹 基地 ， 以及 1986年 美军 袭击 利比亚 … … 直到,,,,,,,
shantou.gov.cn,世界 新 技术 是 个 群体 ， 包括 微电子 、 计算机 、 新 材料 、 新 能源 、 信息 、 生物 、 航天 、 海洋 开发 、 系统 工程 等 技术 ， 这些 技术 应用于 战争 ， 将,shi,武器 系统 、 军队 结构 、 战争 方法 、 指挥 手段 及 战争 样式 等 各个 方面 发生 革命性 变化 。,,,,,,,
shantou.gov.cn,第一 ， 用 新技术 改造 常规 武器 ，,shi,坦克 、 飞机 、 大炮 、 舰艇 等 装上 现代化 的 翅膀 ， 跻身 于 新 技术 之 林 ； 第二 ， 用 新 技术 创造 新 武器 ， 将 使 一 代 新型 的 高 技术 武器 （ 如 精确 制导 、 能 束 武器 等 ） 登上 战争 舞台,,,,,,,
shantou.gov.cn,第一 ， 用 新技术 改造 常规 武器 ， 使 坦克 、 飞机 、 大炮 、 舰艇 等 装上 现代化 的 翅膀 ， 跻身 于 新 技术 之 林 ； 第二 ， 用 新 技术 创造 新 武器 ， 将,shi,一 代 新型 的 高 技术 武器 （ 如 精确 制导 、 能 束 武器 等 ） 登上 战争 舞台 ， 极 大 地 改变 战争 面貌 ； 第三 ， 新 技术 提高 了 对 战争 的 指挥 、 控制 能力 ， 改变 着 战争 方法 ， 使 战争 出现 新,,,,,,,
shantou.gov.cn,武器 ， 将 使 一 代 新型 的 高 技术 武器 （ 如 精确 制导 、 能 束 武器 等 ） 登上 战争 舞台 ， 极 大 地 改变 战争 面貌 ； 第三 ， 新 技术 提高 了 对 战争 的 指挥 、 控制 能力 ， 改变 着 战争 方法 ，,shi,战争 出现 新 的 趋向 。,,,,,,,
dchmjj.com,潮湿 的 天气 会,shi,红木 家具 出现 反潮 现象 ， 如果 需要 修理 ， 则 要 等待 干燥 的 天气 才 能 进行 。,,,,,,,
fxyeah.cn,我们 的 使命 是,shi,客户 得 自 他们 最 宝贵 的 商品 “ 时间 ” 的 价值 最大化 ！,,,,,,,
zhiding.cn,打印机 频道 详细 的 将 打印 产品 分为 SMB 、 SOHO 、 大型 企业 和 行业 ，,shi,用户 能够 简便 了解 打印机 产品 。,,,,,,,
51diaocha.com,3 、 加息 及 劳动力 成本 提高 将,shi,眼镜 企业 成本 加大,,,,,,,
qiquanwang.com,三 是 对 有 套期 保值 需求 的 涉糖 企业 ， 实行 期货 、 期权 套期 保值 额度 共用 方法 ，,shi,套保 属性 的 白糖 期权 持仓 在 行 权后 依然 为 套 保 属性 期货 持仓 ， 方便 产业 客户 使用 期权 工具 进行 套期 保值 。,,,,,,,
sqxx315.com,对于 各 项 工作 要 层层 签订 目标 责任书 ， 一 层 抓 一 层 ， 层层 抓 落实 ，,shi,工作 人员 既 有 目标性 ， 又 有 责任感 。,,,,,,,
sqxx315.com,但是 最 主要 的 是,shi,企业 商户 在 经营 中 有 自律 意识 。,,,,,,,
sqxx315.com,地方 经济 社会 发展 ； 进一步 关注 民生 ， 以人为本 ， 切实 维护 人民 群众 的 合法 权益 ； 进一步 规范 执法 ， 提高 效能 ， 建立 高效 公正 的 执法 队伍 ； 进一步 求真务实 、 开拓 创新 ， 适应 时代 发展 的 新 要求 ， 不断 提升 服务 水平 ，,shi,监管 在 服务 中 深化 、 执法 在 服务 中 延伸 ， 开创 工商 行政 管理 工作 新 局面 。,,,,,,,
hebei.com.cn,至 城市 范围 之内 ， 刚性 需求 群体 不断 扩大 ， 将 会 有效 激发 楼市 整体 活力 ； 而 二 胎 政策 的 放开 以及 2000年 前 的 “ 房改房 ” ， 其 面积 相对 较 小 的 群体 ， 其 购买力 在 取消 限购 后 得到 释放 ， 也,shi,部分 家庭 提前 进入 改善 需求 阶段 ， 中低 价位 、 中大 户型 ( 140 平方米 以下 ) 产品 需求量 将 有所 增加 。,,,,,,,
120ask.com,坚持 监测 体 脂肪 ， 如 发现 摄入 热量,shi,体内 脂肪 含量 增加 ， 则 应 监督 自己 控制 饮食 。,,,,,,,
120ask.com,八成饱 为宜 ， 依据 当前 的 研究 结果 ， 控制 体重 对 轻 、 中度 的 高血压 有效 ; 减少 钠盐 的 摄入 ， 研究 表明 原发性 高血压 患者 适度 限制 钠盐 摄入 ( 每 日 摄入 钠盐 由 200 mmol 即 4600mg 减至 100 mmol 即 2300 mg ) 能,shi,收缩 压 降低 约 5mmHg ， 舒张压 降低 约 2～3mmHg 。,,,,,,,
120ask.com,另外 ， 杨桃 中 糖类 、 维生素C 及 有机酸 含量 丰富 ， 且 果汁 充沛 ， 能 迅速 补充 人体 的 水分 ， 生津止渴 ， 并,shi,体内 的 热 或 酒毒 随 小便 排出 体外 ， 消除 疲劳感 。,,,,,,,
srxzc.com,只有 上级 为 下级 作 表率 ， 班长 为 班子 成员 作 表率 ， 一 级 做 给 一 级 看 、 一 级 带着 一 级 干 ， 才 能 带动 广大 党员 积极 参与 进来 ， 才 能,shi,“ 两 学 一 做 ” 学习 教育 真正 落地 见效 。,,,,,,,
srxzc.com,要 根据 不同 层级 、 不同 领域 、 不同 行业 、 不同 对象 的 实际 情况 ， 提出 不同 的 目标 要求 ， 找准 各自 需要 解决 的 突出 问题 ， 研究 不同 的 推进 措施 ， 分类 施策 、 对症下药 ， 切实 增强 活动 的 针对性 ，,shi,“ 两 学 一 做 ” 开展 更加 贴近 基层 、 贴近 实际 、 贴近 群众 ， 防止 “ 上下 一般 粗 ， 左右 一个样 ” ， 有序 推进 学习 教育 扎实 开展 。,,,,,,,
cmt.com.cn,要 达到 此 目的 ， 每 个 联网 的 医院 运作 都会 齐心协力 ，,shi,联网 内 的 医院 能 合力 为 所 属 社区 提供 全面 和 互相 配搭 的 服务 。,,,,,,,
dezhoudaily.com,这 种 压力 可,shi,瓶塞 以 时速 80 公里 的 速度 飞离 瓶口 。,,,,,,,
cfzjob.cn,随着 企业 进一步 发展 ， 独角戏 公司 整合 各 方面 的 资源 ， “ 先 做 强 再 做 大 ” 发展 的 理念,shi,独角戏 走上 了 国际化 、 市场化 、 专业化 的 发展 轨道 。,,,,,,,
baixingxinwen.com,经过 裁剪 后 的 玻璃 部件 先 经过 8 小时 处理 ， 然后 再,shi,其 变得 符合 在 中国 生产 的 不同 品牌 智能 手机 的 标准 。,,,,,,,
sina.com.cn,该 设备 能够 与 PlayStation4 配合 使用 ，,shi,玩家 仿佛 身处 在 游戏 虚拟 世界 内 ， 感受 沉浸 式 的 未来 游戏 体验 。,,,,,,,
yinhongit.cn,一旦 中招 ， 用户 的 电脑 便 随时 可能 感染 任何 木马 、 病毒 ， 这些 木马 病毒 会 疯狂 地 盗用 用户 的 隐私 资料 （ 如 帐号 密码 、 私密 文件 等 ） ， 也 会 破坏 操作 系统 ，,shi,用户 的 机器 无法 正常 运行 ， 它 还 可以 通过 内部 网络 传播 、 下载 U盘 病毒 和 Arp 攻击 病毒 ， 能 引发 整个 网络 的 电脑 全部 自动 重启 。,,,,,,,
yueente.cn," 3 、 热水 水温 在 洗浴 过程 中 不稳定 出现 经常 的 变化 ,",shi,热水 都 在 调节 水温 上 浪费 了 :,,,,,,,
yueente.cn,市政 冷水 水压 不稳 ； 屋内 其它 用水 点 不断 的 增加 或者 减少 ，,shi,冷水 的 水压 和 热水 流量 不断 变化 导致 水温 的 变化 。,,,,,,,
yueente.cn,或者 参考 第一 条 ，,shi,出水 水温 恒定 。,,,,,,,
yueente.cn,水位 口 跟 传感器 连接 的 地方 橡皮圈 还 没有 通孔 ， 传感器 里 空气 产生 的 气压,shi,显示器 显示 99% ， 只要 把 传感器 里 的 橡皮圈 去除 ， 使 橡皮圈 通孔 。,,,,,,,
yueente.cn,水位 口 跟 传感器 连接 的 地方 橡皮圈 还 没有 通孔 ， 传感器 里 空气 产生 的 气压 使 显示器 显示 99% ， 只要 把 传感器 里 的 橡皮圈 去除 ，,shi,橡皮圈 通孔 。,,,,,,,
yueente.cn,因 水垢 将 传感器 探头 堵 上,shi,之 失灵 ， 应 将 水垢 清除 。,,,,,,,
ccidgroup.com,高 保险费 可能,shi,营运 服务 较 少 的 网约车 车主 入不敷出 ， 有失 公平 。,,,,,,,
ccidgroup.com,网 约 车 平台 应 认真 考察 消费者 意见 反馈 的 客观性 、 真实性 ， 积极 吸取 中肯 和 有效 的 意见 建议 ， 并 对 平台 的 经营 服务 进行 资料 记录 ， 对 有 过错 的 司机 给予 相应 处罚 ， 鞭策 网 约 车 司机 ，,shi,投诉 机制 得到 贯彻 落实 ， 提高 网约 车 行业 服务 水平 。,,,,,,,
ccidgroup.com,时间 的 服务 时 长 和 服务 频次 均 不同 ， 如果 运营 次数 较 少 的 车主 不 愿意 投保 运营 险 将 造成 较 大 的 安全 隐患 ， 因此 ， 强制 网 约 车 车主 投保 运营 险 ， 既 是 安全 保障 的 需求 ， 又 可以,shi,车主 在 缴纳 保险 后为 获得 更 高 收入 进行 更 多 的 运营 服务 ， 促进 网约 车 行业 持续 蓬勃 发展 。,,,,,,,
cechina.cn,携手 倍加福 ，,shi,工业 4.0 愿景 下 的 “ 智能 工厂 ” 雏形 日渐 清晰 ！,,,,,,,
cechina.cn,,shi,现场 设备 产生 的 数据 ， 直接 传输 到 上层 总线 系统 中 。,,,,,,,
cechina.cn,安装 方便 ， 调试 快捷 紧凑 的 外形 设计 ，,shi,以太网 IO 模块 可以 非常 方便 地 集成 到 现有 应用 环境 中 。,,,,,,,
cechina.cn,倍加 福 推出 的 以太网 IO 模块 ， 内置 IO-Link 主 站 功能 ，,shi,Sensorik4.0 ?,,,,,,,
cechina.cn,它们 分布式 智能,shi,应用 程序 能够 独立 管理 www.cechina.cn ， 为 用户 提供 全新 的 应用 体验 。,,,,,,,
hongjiang.org,水 、 陆 、 空 合成 一 体 的 交通 便利 ，,shi,洪江 古 商城 可 进入 的 优势 更加 明显 。,,,,,,,
zol.com.cn,【 云南 IT 我 帮 您 原创 】 乐视 TV 盒子 C1S 采用 安卓 4.1 操作 系统 ， 经 深度 优化 的 LETVUI1.0 ，,shi,操控 界面 方便 、 快捷 .,,,,,,,
koolearn.com,此 杯 含 4.97 公斤 18K 纯度 黄金 ， 基座 由 两 层 孔雀石 组成 ， 上边 将 用来 镶嵌 17 块 铭刻 着 冠军 球队 名称 的 金牌 ， 按照 这 一 规定 ， 大力神 杯 将 可以,shi,用到 2038年 世界杯 。,,,,,,,
tourex.net.cn,鼓励 美国 企业 到 中国 推介 旅游 产品 ，,shi,中国人 更加 了解 美国 ， 支持 双方 的 企业 开展 旅游 市场 和 旅游 产品 的 联合 开发 。,,,,,,,
itindex.net,8月 22日 ， 蚂蚁金 服 宣布 开放 无人 值守 技术 ， 将 为 商家 提供 包括 身份 核验 、 风险 防控 、 支付 结算 等 多 种 服务 ， 从而,shi,消费者 无需 通过 商家 人工 服务 ， 也 能 自主 使用 、 租借 和 购买 产品 和 服务 。,,,,,,,
enorth.com.cn,携带 套装 原魂 找 NPC 锻造 在 相关 部位 ， 即 可,shi,之 成为 一 件 套装 部件 。,,,,,,,
i-jjj.com,湖区 四周 秀峰 环列 ， 植被 苍翠 ，,shi,小 南海 宛若 一 颗 镶嵌 在 深山 之中 的 “ 明珠 ” 。,,,,,,,
zqzx.com.cn,虽然 本人 从未 懈怠 于 对 学生 的 鼓励 ， 可 仍 存在 畏首畏尾 的 现象 ， 难以 积极 自信 地 展示 自我 ，,shi,学习 产生 质的 飞跃 。,,,,,,,
zgmx.org.cn,所谓 社区 康复 重建 就是 要 以 城乡 社区 生活 和 家庭 生活 为 基础 ， 以 培养 中途 失明 人士 生活 能力 和 就业 技能 为 重点 ， 以 融入 社区 生活 为 目的 ， 对 失明 人士 提供 系统 的 专业 帮助 和 支持 ，,shi,他们 走出 困境 ， 重新 燃起 生命 之光 ， 树立 生活 勇气 ， 在 最 短 的 时间 内 融入 社区 生活 ， 重返 主流 社会 ， 向 普通 人 一样 正常 的 生活 和 工作 ， 实现 平等 、 参与 、 共享 。,,,,,,,
zgmx.org.cn,通过 心理 疏导 、 心理 康复 治疗 等 方式 来 强化 中途 失明 人士 重返 社会 的 自信心 ，,shi,他们 更加 了解 自我 ， 增强 适应 环境 、 参与 社会 的 能力 。,,,,,,,
zgmx.org.cn,通过 学习 保健 按摩 知识 ， 让 中途 失明 人士 掌握 按摩 技能 ， 实现 就业 和 再就业 ，,shi,其 成为 自食其力 的 劳动者 ， 通过 种养殖业 培训 ， 使 他们 能够 独立 的 或 在 家人 的 帮助 下 开展 家庭 种养殖业 。,,,,,,,
zgmx.org.cn,通过 学习 保健 按摩 知识 ， 让 中途 失明 人士 掌握 按摩 技能 ， 实现 就业 和 再就业 ， 使 其 成为 自食其力 的 劳动者 ， 通过 种养殖业 培训 ，,shi,他们 能够 独立 的 或 在 家人 的 帮助 下 开展 家庭 种养殖业 。,,,,,,,
yzgj.cn,系列 轴承 加热器 适用于 发电厂 、 纺织厂 、 造纸 、 化学 工业 、 石油 、 机械 、 矿山 维护 等 领域 的 机械 制造 和 维修 ， 能 用作 轴承 、 连接器 、 齿轮 、 机械 衬套 等 圆状 工件 的 加热 并 自动 退磁 ，,shi,工件 圆柱形 彭胀 ， 实现 过盈 装配 的 要求 ， 现 加热器 使用 微电脑 控制 ， 能 使 加热器 自动 检测 设备 故障 、 自动 调整 加热器 功率 、 软 启动 / 停机 。,,,,,,,
yzgj.cn,石油 、 机械 、 矿山 维护 等 领域 的 机械 制造 和 维修 ， 能 用作 轴承 、 连接器 、 齿轮 、 机械 衬套 等 圆状 工件 的 加热 并 自动 退磁 ， 使 工件 圆柱形 彭胀 ， 实现 过盈 装配 的 要求 ， 现 加热器 使用 微电脑 控制 ， 能,shi,加热器 自动 检测 设备 故障 、 自动 调整 加热器 功率 、 软 启动 / 停机 。,,,,,,,
yzgj.cn,利用 交变 的 电流 产生 交变 的 磁场 ， 再 利用 交变 的 磁场 产生 涡流 （ eddycurrent ） 从而,shi,金属 工件 迅速 发热 ， 所以 ， 轴承 加热器 又 叫 感应 加热器 。,,,,,,,
taru.edu.cn,毕业 设计 是 培养 和 检验 学生 结合 所学 基本 理论 、 基本 知识 、 基本 技能 分析 问题 、 解决 问题 的 能力 ， 通过 试验 设计 方案 的 构思 和 实施 ，,shi,学生 在 意志 品德 、 工作 能力 、 工作 态度 和 创新 能力 等 方面 得到 全面 提高 。,,,,,,,
taru.edu.cn,毕业 设计 和 选题 要 体现 “ 新 ” 和 “ 实 ” ，,shi,“ 新 ” 和 “ 实 ” 有机 地 结合 。,,,,,,,
taru.edu.cn,指导 教师 要 根据 专业 培养 目标 和 教学 计划 的 总体 要求 认真 指导 学生 ， 在 指导 中 贯彻 因材施教 的 原则 ， 注意 培养 学生 严谨 求实 的 科学 作风 和 独立 创新 的 精神 ，,shi,学生 初步 掌握 设计 的 原理 和 方法 及 科研 综合 设计 的 能力 。,,,,,,,
nbcg.gov.cn,城市 管理 是 一 项 长期 艰巨 的 工作 任务 ， 要 结合 实际 ， 积极 探索 科学 管理 城市 的 新 方法 、 新 机制 ，,shi,城市 管理 工作 逐步 走上 科学化 、 制度化 、 规范化 的 管理 轨道 。,,,,,,,
pcbaby.com.cn,作为 雅士利 集体 的 新 一 代 婴幼儿 配方 奶粉 —— 雅士利 超级 a 金装 较大 婴儿 配方 奶粉 在 配方 上 具有 突破性 的 发展 ，,shi,奶粉 更加 母乳化 。,,,,,,,
kaineng.cn,在 权衡 肋化 效率 与 投资 两方面 因数 ，,shi,综合 性能 尽量 达到 最优 ， 即 性价比 最优 的 情况 下 ， H型 鳍片 管 可以 最大限度 地 扩展 受热 面积 ， 而 螺旋 肋片 管 受 肋片 材料 延伸 率 限制 ， 肋片 高度 受限 ， 所以 面积 扩展 有限 。,,,,,,,
news.cn,现在 我们 更 进 一 步 研发 ， 比如说 双机 ， 或者 多机 ，,shi,效率 进一步 提高 。,,,,,,,
youjiao.com,要想,shi,孩子 口语 能力 得到 发展 ， 教师 必须 在 教学 和 日常 生活 中 有 意识 的 培养 和 反复 练习 才 能 达到 良,,,,,,,
youjiao.com,有的 家长 为了,shi,自己 的 孩子 成为 小 文人 ， 在 自己 也 不 完全 理解 的 情况 下 ， 选择 一 首 又 一 首 唐 诗 、 宋词 ， 让,,,,,,,
gzlawyer.com,（ 三 ） 在 改进 企业 经营 管理 ， 提高 经济 益 方面 做出 显著 成绩 ， 对 国家 贡献 较 大 的 ； （ 四 ） 保护 公共 财产 ， 防止 或者 挽救 事故 有功 ，,shi,国家 和 人民 利益 免受 重大 损失 的 ； （ 五 ） 同 坏人 、 坏事 作 斗争 ， 对 维持 正常 的 生产 秩序 和 工作 秩序 、 维持 社会 治安 ， 有 显著 功绩 的 ；,,,,,,,
gzlawyer.com,（ 三 ） 玩忽职守 ， 违反 技术 操作 规程 和 安全 规程 ， 或者 违章 指挥 ， 造成 事故 ，,shi,人民 生命 、 财产 遭受 损失 的 ；,,,,,,,
gzlawyer.com,（ 五 ） 滥用 职权 ， 违反 政策 法令 ， 违反 财经 纪律 ， 偷税 漏税 ， 截留 上缴 利润 ， 滥发 奖金 ， 挥霍 浪费 国家 资财 ， 损公肥私 ，,shi,国家 和 企业 在 经济 上 遭受 损失 的 ；,,,,,,,
biox.cn,但 经过 我们 10 年 来 的 不懈 努力 ， 终于 在 2008年,shi,人源 化 抗体 药物 在 中国 实现 了 大规模 产业化 ， 为 我 国 生物 医药 的 发展 做出 了 绵薄 的 贡献 ， 也 算在 生物 医药 发展史 上 写下 了 一 笔 。 ”,,,,,,,
explorica.cn," 美国 益博 凭借 其 3,000 家 优质 学校 教育 资源 ， 每 年 精选 其中 部分 学校 作为 “ 蒲公英 基地 校 ”",shi,学生 在 体验 美国 高中 教学 氛围 的 同时 ， 了解 留学 申请 步骤 ， 与 当地 学生 （ 国际 生 ） 用 英语 交流 ， 并 在 学习 之 余 游历 美国 著名 城市 ， 参观 名校 校园 ， 从而 帮助 学生 实现 体验 多元 文化 、 全方位 提升 英语,,,,,,,
