id,ResuPred,sentence,pre,post,Subj,MentalS,Obj,MentalO,Property,Transitivity,Varieties
7524,,而 不 是 把 問題 束之高閣 以為 可以 <讓> 時間 來 解決 一切 。,而/c 不/d 是/v 把/p 問題/n 束之高閣/nr 以為/x 可以/c,時間/n 來/zg 解決/v 一切/r,,,,,,,
7527,,其 目的 是 為 了 想 <讓> 社會 大眾 更 瞭解 大 和解 。,其/r 目的/n 是/v 為/zg 了/ul 想/v,社會/n 大眾/x 更/d 瞭解/v 大/a 和解/v,,,,,,,
7528,,其 目的 是 為 了 想 <讓> 社會 大眾 更 瞭解 大 和解 。,其/r 目的/n 是/v 為/zg 了/ul 想/v,社會/n 大眾/x 更/d 瞭解/v 大/a 和解/v,,,,,,,
7530,,如何 <讓> 台灣 那些 被 壓迫 的 族群 ，,如何/r,台灣/x 那些/r 被/p 壓迫/v 的/uj 族群/n,,,,,,,
7531,,所以 民進黨 所 主張 的 大 和解 是 如何 <讓> 各 個 族群 之間 能夠 彼此 尊重 ，,所以/c 民進黨/nt 所/c 主張/n 的/uj 大/a 和解/v 是/v 如何/r,各/r 個/zg 族群/n 之間/f 能夠/v 彼此/r 尊重/a,,,,,,,
7532,,泰勒 認為 這 法則 的 另 一 義務 就 是 要 <讓> 野生物 自由 地 在 野地 生活 ，,泰勒/nr 認為/x 這/zg 法則/n 的/uj 另/r 一/m 義務/n 就/d 是/v 要/v,野生/b 物/zg 自由/a 地/uv 在/p 野地/n 生活/vn,,,,,,,
7535,,指 實質 上 建造 一 條 可 <讓> 人 行走 、 賞 景 或 學習 的 小徑 ，,指/n 實質/n 上/f 建造/v 一/m 條/zg 可/v,人/n 行走/v 賞/v 景/ng 或/c 學習/v 的/uj 小徑/n,,,,,,,
7539,,因為 性 的 問題 必須 被 隔絕 、 不能 <讓> 性 攪擾 其他 重要 的 或 公共 的 問題 ；,因為/x 性/n 的/uj 問題/n 必須/d 被/p 隔絕/v 不能/v,性/n 攪擾/v 其他/r 重要/a 的/uj 或/c 公共/b 的/uj 問題/n,,,,,,,
7547,,而 多 照顧 女性 、 給予 女性 方便 、 <讓> 她們 能夠 發揮 各 方面 的 潛能 ，,而/c 多/m 照顧/v 女性/n 給予/v 女性/n 方便/a,她們/r 能夠/v 發揮/v 各/r 方面/n 的/uj 潛能/v,,,,,,,
7548,,而 正是 在 這 個 語詞 變化 中 <讓> 我們 看出 了 性別 歧視 的 玄機 。,而/c 正是/d 在/p 這/zg 個/zg 語詞/n 變化/vn 中/f,我們/r 看出/v 了/ul 性別/n 歧視/v 的/uj 玄機/n,,,,,,,
7549,,為什麼 不 <讓> 婚 內 性 的 光芒 、 自然 吸引 他們 呢 ？,為/zg 什麼/r 不/d,婚/n 內/n 性/n 的/uj 光芒/n 自然/d 吸引/v 他們/r 呢/y,,,,,,,
7552,,他 也 將 <讓> 台北 地區 其他 學校 的 學生 團體 來 使用 電台 的 資源 。,他/r 也/d 將/zg,台北/ns 地區/n 其他/r 學校/n 的/uj 學生/n 團體/n 來/zg 使用/v 電台/x 的/uj 資源/n,,,,,,,
7553,,而是 在 教育 過程 中 ， <讓> 學生 適性 發展 ，,而是/c 在/p 教育/vn 過程/n 中/f,學生/n 適性/x 發展/vn,,,,,,,
7554,,校方 通常 會 <讓> 學生 嘗試 ，,校方/n 通常/d 會/v,學生/n 嘗試/vn,,,,,,,
7555,,也 沒有 時間 <讓> 導師 與 學生 溝通 。,也/d 沒有/v 時間/n,導師/n 與/zg 學生/n 溝通/v,,,,,,,
7559,,兩者 並行 可 <讓> 皮膚 看來 較 有(V_2) 光澤 ，,兩者/n 並行/v 可/v,皮膚/n 看來/v 較/zg 有/v V/x 2/x 光澤/n,,,,,,,
7560,,有時 <讓> 他們 感到 很 傷心 。,有時/r,他們/r 感到/v 很/zg 傷心/n,,,,,,,
7566,,例如 改進 程式 — 儘量 <讓> 按 規定 使用 的 人 方便 ，,例如/v 改進/v 程式/n 儘量/d,按/p 規定/n 使用/v 的/uj 人/n 方便/a,,,,,,,
7568,,訂定 辦法 除 <讓> 學校 在 制訂 逕修 作業 時 能 有(V_2) 依據 外 ，,訂定/v 辦法/n 除/p,學校/n 在/p 制訂/v 逕/zg 修/v 作業/n 時/zg 能/v 有/v V/x 2/x 依據/p 外/f,,,,,,,
7569,,最 大 的 特色 是 <讓> 逕修 博士 學位 但 無法 在 期限 內 完成 學位 攻讀 的 碩士班 研究生 ，,最/d 大/a 的/uj 特色/n 是/v,逕/zg 修/v 博士/n 學位/n 但/c 無法/n 在/p 期限/n 內/n 完成/v 學位/n 攻讀/v 的/uj 碩士班/n 研究生/n,,,,,,,
7570,,教師 評鑑表 純粹 是 <讓> 老師 做 教學 上 的 參考 ，,教師/n 評鑑/v 表/v 純粹/a 是/v,老師/n 做/v 教學/n 上/f 的/uj 參考/v,,,,,,,
7574,,近日 公佈 一 份 「 醫學生 的 性愛觀 — <讓> 身體 說話 的 愛情 」 的 問卷 結果 ，,近日/t 公佈/v 一/m 份/q 醫學生/n 的/uj 性愛觀/a,身體/n 說話/v 的/uj 愛情/n 的/uj 問卷/n 結果/n,,,,,,,
7585,,列成 必修課 <讓> 同學 多 了解 是 很 好 的 ，,列成/v 必修課/n,同學/n 多/m 了解/v 是/v 很/zg 好/a 的/uj,,,,,,,
7586,,我 想 可以 <讓> 同學 更 深入 的 去 看 事情 。,我/r 想/v 可以/c,同學/n 更/d 深入/v 的/uj 去/v 看/v 事情/n,,,,,,,
7587,,教育部 則 譴責 學校 並 揚言 不 <讓> 未 修 軍護課 的 學生 畢業 。,教育部/n 則/zg 譴責/v 學校/n 並/c 揚言/nr 不/d,未/d 修/v 軍護課/x 的/uj 學生/n 畢業/n,,,,,,,
7589,,除 懼 於 台大 學生 一向 勇於 為 自己 的 權利 抗爭 ， 及 校方 <讓> 學生 在 宿舍 事務 上 自治 ，,除/p 懼/v 於/nr 台大/ns 學生/n 一向/d 勇於/v 為/zg 自己/r 的/uj 權利/n 抗爭/nz 及/c 校方/n,學生/n 在/p 宿舍/n 事務/n 上/f 自治/v,,,,,,,
7593,,這 種 聰明 而 誠意 不足 的 心態 雖然 <讓> 樂手 們 在 生活 上 更 有(V_2) 保障 ，,這/zg 種/m 聰明/a 而/c 誠意/a 不足/a 的/uj 心態/n 雖然/c,樂手/n 們/k 在/p 生活/vn 上/f 更/d 有/v V/x 2/x 保障/v,,,,,,,
7594,,無論 目前 的 膠著 狀態 如何 <讓> 樂師 。,無論/c 目前/t 的/uj 膠著/x 狀態/n 如何/r,樂師/n,,,,,,,
7596,,德國人 表面 上 的 和和氣氣 和 骨子裡 的 猜疑 計較 這 種 現象 似乎 <讓> 我 不止 一 次 的 經驗到 。,德國人/nr 表面/n 上/f 的/uj 和和氣氣/nz 和/c 骨子/n 裡/zg 的/uj 猜疑/v 計較/v 這/zg 種/m 現象/n 似乎/d,我/r 不止/v 一/m 次/q 的/uj 經驗/n 到/v,,,,,,,
7598,,至於 年輕人 則 並 未 <讓> 我 明顯 的 感覺到 有(V_2) 這 種 現象 ，,至於/p 年輕人/n 則/zg 並/c 未/d,我/r 明顯/a 的/uj 感覺/n 到/v 有/v V/x 2/x 這/zg 種/m 現象/n,,,,,,,
7633,,妳 男友 始終 還 <讓> 她 存有 一 絲 復合 希望 ；,妳/zg 男友/n 始終/d 還/d,她/r 存有/v 一/m 絲/m 復/v 合/v 希望/v,,,,,,,
7635,,「 好人 」 並 不能 <讓> 人 感到 幸福 ，,好人/n 並/c 不能/v,人/n 感到/v 幸福/a,,,,,,,
7638,,既然 妳 男友 為了 怕 前 女友 傷心 而 寧願 <讓> 妳 背上 污名 ，,既然/c 妳/zg 男友/n 為/zg 了/ul 怕/v 前/f 女友/n 傷心/n 而/c 寧願/d,妳/zg 背上/f 污名/n,,,,,,,
7639,,他 連 保護 妳 、 別 <讓> 妳 被 他人 誤會 都 做[+vrv] 不 到[+vrr] 。,他/r 連/nr 保護/v 妳/zg 別/zg,妳/zg 被/p 他人/r 誤會/n 都/d 做/v vrv/eng 不/d 到/v vrr/eng,,,,,,,
7641,,找 屋 、 看 屋 、 貸款 等等 瑣事 更 是 <讓> 我 昏頭轉向 ，,找/v 屋/n 看/v 屋/n 貸款/n 等等/u 瑣事/n 更/d 是/v,我/r 昏頭轉向/i,,,,,,,
7644,,其中 分寸 拿捏 真 <讓> 我 傷透 腦筋 。,其中/r 分寸/n 拿捏/v 真/d,我/r 傷透/v 腦筋/n,,,,,,,
7645,,但 學校 又 沒有 那麼多 課 <讓> 我們 學 ；,但/c 學校/n 又/d 沒有/v 那麼/r 多/m 課/n,我們/r 學/zg,,,,,,,
7660,,西碧斯 的 專業 也 <讓> Emily 相當 自豪 ，,西碧斯/x 的/uj 專業/n 也/d,Emily/eng 相當/d 自豪/n,,,,,,,
7667,,基本 上 就是 <讓> 珠寶 飾品化 ，,基本/n 上/f 就是/d,珠寶/nz 飾品/n 化/n,,,,,,,
7671,,家長 千萬 不要 <讓> 小孩 為了 升學 考試 ﹐,家長/n 千萬/m 不要/df,小孩/n 為/zg 了/ul 升學/n 考試/vn,,,,,,,
7675,,「 漂[+prop] 」 劇 決定 <讓> 他 消失 ，,漂/v prop/eng 劇/n 決定/v,他/r 消失/n,,,,,,,
7679,,這 個 現象 <讓> 他 正視 起 過去 忽略 親子 共讀 的 重要性 ? 黃聰智 呼籲 所有 家長 ﹐,這/zg 個/zg 現象/n,他/r 正視/v 起/v 過去/t 忽略/d 親子/n 共讀/x 的/uj 重要性/n 黃/zg 聰智/x 呼籲/v 所有/b 家長/n,,,,,,,
7682,,總代理 和泰 汽車 有(V_2) 信心 <讓> Vios 重現 前 一 代 車型 Tercel 的 銷售 黃金 歲月 ，,總代理/n 和/c 泰/ns 汽車/n 有/v V/x 2/x 信心/n,Vios/eng 重現/v 前/f 一/m 代/q 車型/n Tercel/eng 的/uj 銷售/vn 黃金/n 歲月/t,,,,,,,
7688,,但 泰式 料理 中 五花八門 的 香料 卻 <讓> 人 目不暇給 ，,但/c 泰式/nz 料理/v 中/f 五花八門/i 的/uj 香料/n 卻/d,人/n 目不暇給/i,,,,,,,
7700,,妮(b) 可 基嫚 在 該 片 中 展現 女 作家 在 死前 的 敏感 焦慮[+nom] 也 <讓> 人 動容 。,妮/zg b/x 可/v 基嫚/x 在/p 該/r 片/q 中/f 展現/v 女/b 作家/n 在/p 死前/x 的/uj 敏感/a 焦慮/a nom/eng 也/d,人/n 動容/n,,,,,,,
7702,,不如 放 重心 在 如何 <讓> 學生 「 主動 」 告知 。,不如/c 放/v 重心/a 在/p 如何/r,學生/n 主動/b 告知/v,,,,,,,
7705,,實施 九 年 一貫 新 課程 初期 不會 考慮 <讓> 學生 在 一 所 學校 裡 唸完 九 年 ，,實施/v 九/m 年/m 一貫/m 新/a 課程/n 初期/t 不會/v 考慮/v,學生/n 在/p 一/m 所/c 學校/n 裡/zg 唸完/v 九/m 年/m,,,,,,,
7706,,實質 上 等於 <讓> 其 貨幣 貶值 ，,實質/n 上/f 等於/v,其/r 貨幣/n 貶值/v,,,,,,,
7713,,實 <讓> 人 擔心 我們 國家 還 有(V_2) 什麼 前途 可 言 。,實/n,人/n 擔心/v 我們/r 國家/n 還/d 有/v V/x 2/x 什麼/r 前途/n 可/v 言/vg,,,,,,,
7714,,實 <讓> 人 擔心 我們 國家 還 有(V_2) 什麼 前途 可 言 。,實/n,人/n 擔心/v 我們/r 國家/n 還/d 有/v V/x 2/x 什麼/r 前途/n 可/v 言/vg,,,,,,,
7725,,政府 沒有 <讓> 社會 大眾 有(V_2) 檢視 國民卡 利弊 得失 的 充分 機會 ，,政府/n 沒有/v,社會/n 大眾/x 有/v V/x 2/x 檢視/v 國民/n 卡/n 利弊/n 得失/v 的/uj 充分/ad 機會/n,,,,,,,
7726,,反而 是 正式 宣布 一 小時 前 先 <讓> ＣＮＣ 白宮 特派員 獲悉 ，,反而/c 是/v 正式/ad 宣布/v 一/m 小時/n 前/f 先/d,白宮/nr 特派員/n 獲悉/v,,,,,,,
7727,,李登輝 當然 不會 也 不能 <讓> 任何 人 覺得 大事 已 定 ，,李登輝/nr 當然/d 不會/v 也/d 不能/v,任何/r 人/n 覺得/v 大事/n 已/d 定/v,,,,,,,
7731,,但 先決 條件 是 <讓> 全 團 上下 均 無 後顧之憂 。,但/c 先決/v 條件/n 是/v,全/a 團/n 上下/f 均/d 無/v 後顧之憂/i,,,,,,,
7732,,但 先決 條件 是 <讓> 全團 上下 均 無 後顧之憂 。,但/c 先決/v 條件/n 是/v,全團/n 上下/f 均/d 無/v 後顧之憂/i,,,,,,,
7734,,訊問 後 均 <讓> 買 嬰 家庭 暫時 領回 撫養 ，,訊問/n 後/f 均/d,買/v 嬰/n 家庭/n 暫時/d 領回/v 撫養/v,,,,,,,
7736,,期望 能 經由 最高法院 的 裁決 <讓> 猶豫不決 的 魁北克人 ，,期望/v 能/v 經由/p 最高法院/nt 的/uj 裁決/v,猶豫不決/i 的/uj 魁北克/ns 人/n,,,,,,,
7743,,他 會 <讓> 自己 出現 在 蘇富比 的 拍賣 會場 ，,他/r 會/v,自己/r 出現/v 在/p 蘇富比/ns 的/uj 拍賣/v 會場/n,,,,,,,
7749,,現實 發展 與 歷史 線索 會 <讓> 我們 看出 一切 變化 的 合理性 ，,現實/n 發展/vn 與/zg 歷史/n 線索/n 會/v,我們/r 看出/v 一切/r 變化/vn 的/uj 合理性/n,,,,,,,
7753,,當時 的 改革派 學生 彷彿 <讓> 國民黨 淪為 「 在野黨 」 ；,當時/t 的/uj 改革派/nz 學生/n 彷彿/d,國民黨/nt 淪為/x 在野黨/n,,,,,,,
7756,,如果 還 有(V_2) 什麼 會 <讓> 人 覺得 這 個 世界 還 有(V_2) 希望 ，,如果/c 還/d 有/v V/x 2/x 什麼/r 會/v,人/n 覺得/v 這/zg 個/zg 世界/n 還/d 有/v V/x 2/x 希望/v,,,,,,,
7762,,才 使 經濟 成果 未 <讓> 國際 炒家 自由 消化 。,才/d 使/v 經濟/n 成果/n 未/d,國際/n 炒家/n 自由/a 消化/vn,,,,,,,
7769,,江鈴 汽車 、 一汽 轎車 、 東風 汽車 、 雅星 客車 、 江汽 股份 和 廈門 汽車 都 將 <讓> 外資 入股 或 出<讓> 合資 公司 的 股份 。,江鈴/x 汽車/n 一汽/j 轎車/n 東風/n 汽車/n 雅星/x 客車/n 江汽/x 股份/n 和/c 廈門/ns 汽車/n 都/d 將/zg,外資/n 入股/v 或/c 出/v,,,,,,,
7770,,中共 中央 也 明確 提出 <讓> 外資 參與 國有股 減持 ，,中共/j 中央/n 也/d 明確/ad 提出/v,外資/n 參與/v 國有股/n 減持/v,,,,,,,
7771,,如果 有(V_2) 更 好 的 策略 可 <讓> 執政黨 在 國會 形成 穩定 過半 多數 ，,如果/c 有/v V/x 2/x 更/d 好/a 的/uj 策略/n 可/v,執政黨/n 在/p 國會/n 形成/v 穩定/a 過半/t 多數/m,,,,,,,
7774,,他 認為 <讓> 企業 享有 租稅 優惠 來 打消 呆帳 ，,他/r 認為/x,企業/n 享有/v 租稅/n 優惠/vn 來/zg 打消/v 呆帳/n,,,,,,,
7775,,這樣 的 規定 會 <讓> 大 企業 、 進行 合併 的 企業 享有 租稅 優惠 ，,這樣/r 的/uj 規定/n 會/v,大/a 企業/n 進行/v 合併/v 的/uj 企業/n 享有/v 租稅/n 優惠/vn,,,,,,,
7781,,國王隊 在 這裡 <讓> 我們 先盛後衰 、 連 輸 兩 場 ，,國王隊/nt 在/p 這裡/x,我們/r 先盛後衰/i 連/nr 輸/v 兩/m 場/zg,,,,,,,
7787,,課 上 到 一半 還要 空出 休息 時間 <讓> 學生 「 吃 早餐 」 。,課/n 上/f 到/v 一半/m 還要/c 空出/v 休息/v 時間/n,學生/n 吃/v 早餐/n,,,,,,,
7788,,但 政府 近 十 年 來 <讓> 所有 大學 及 技專 校院 紛 設 研究所 ，,但/c 政府/n 近/a 十/m 年/m 來/zg,所有/b 大學/n 及/c 技專/n 校院/n 紛/zg 設/v 研究所/n,,,,,,,
7789,,大學 數量 的 擴增 <讓> 人民 有(V_2) 機會 提昇 素質 ，,大學/n 數量/n 的/uj 擴增/v,人民/n 有/v V/x 2/x 機會/n 提/v 昇/zg 素質/n,,,,,,,
7793,,顯示 陳 總統 並 未 刻意 <讓> 李天羽 做 增設 副總司令 。,顯示/v 陳/nr 總統/n 並/c 未/d 刻意/v,李天羽/nr 做/v 增設/v 副總司令/n,,,,,,,
7802,,希望 檢警 雙方 能 <讓> 此 事件 早日 水落石出 ，,希望/v 檢警/x 雙方/n 能/v,此/zg 事件/n 早日/t 水落石出/i,,,,,,,
7805,,目的 就 是 <讓> 學校 與 既有 表現 相比 ，,目的/n 就/d 是/v,學校/n 與/zg 既有/c 表現/v 相比/v,,,,,,,
7807,,霍金 教授 <讓> 基礎 物理 之 樂 ，,霍金/nr 教授/n,基礎/n 物理/n 之/u 樂/a,,,,,,,
7809,,七百多 客 的 豪華餐 <讓> 不少 人 向隅 。,七百多/m 客/n 的/uj 豪華/a 餐/n,不少/d 人/n 向隅/nrt,,,,,,,
7813,,悠遊卡 <讓> 人 聯想到 旅遊 ，,悠遊/v 卡/n,人/n 聯想/v 到/v 旅遊/vn,,,,,,,
7816,,一 台 好 的 數據機 可以 <讓> 你 在 連接 網際 網路 時 高枕無憂 ，,一/m 台/q 好/a 的/uj 數據機/n 可以/c,你/r 在/p 連接/v 網際/n 網路/n 時/zg 高枕無憂/i,,,,,,,
7817,,數據機 最 大 的 功能 就 是 <讓> 我們 可以 透過 電話線 ，,數據機/n 最/d 大/a 的/uj 功能/n 就/d 是/v,我們/r 可以/c 透過/v 電話線/n,,,,,,,
7834,,使得 小島 百餘 年 來 難以 <讓> 船隻 親近 。,使得/v 小島/n 百餘/m 年/m 來/zg 難以/d,船隻/n 親近/d,,,,,,,
7849,,在 陽光 照射 下 更 是 美 得 <讓> 人 心動 ，,在/p 陽光/nr 照射/v 下/f 更/d 是/v 美/ns 得/ud,人/n 心動/n,,,,,,,
7852,,這 件 事 <讓> 人們 想到 是 不 是 法老王 在 對 發現 他 陵寢 的 卡特 ，,這/zg 件/zg 事/n,人們/n 想到/v 是/v 不/d 是/v 法老王/nr 在/p 對/p 發現/v 他/r 陵寢/n 的/uj 卡特/nrt,,,,,,,
7866,,它 <讓> 中國人 發現 中國 ，,它/r,中國/ns 人/n 發現/v 中國/ns,,,,,,,
7868,,每 項 都 能 <讓> 小朋友 玩 得 樂不思蜀 ，,每/zg 項/n 都/d 能/v,小朋友/n 玩/v 得/ud 樂不思蜀/i,,,,,,,
7874,,觀光局 規畫 的 十 旅遊 路線 將 <讓> 人 再 擁抱 台灣 之 美 。,觀光局/n 規畫/n 的/uj 十/m 旅遊/vn 路線/n 將/zg,人/n 再/d 擁抱/v 台灣/x 之/u 美/ns,,,,,,,
7880,,吉貝 、 險礁 、 小白沙 的 金沙 最 <讓> 人 目眩 心動 ；,吉貝/nr 險礁/x 小/a 白沙/nr 的/uj 金沙/nr 最/d,人/n 目眩/v 心動/n,,,,,,,
7883,,同 代 如 康丁斯基 等 大家 也 <讓> 繪畫 回返 幾何 圖形 、 顏料 等 「 原點 」 ，,同/p 代/q 如/v 康丁斯基/x 等/u 大家/n 也/d,繪畫/n 回返/v 幾何/r 圖形/n 顏料/n 等/u 原點/n,,,,,,,
7890,,滿清 還 <讓> 蒙古 的 王爺 輪番 到 北京 朝覲 ，,滿清/nr 還/d,蒙古/ns 的/uj 王爺/nr 輪番/d 到/v 北京/ns 朝覲/v,,,,,,,
7892,,我們 認為 低 利 助學 貸款 勢必 要 <讓> 它 發揮 應 有(V_2) 的 功能 ，,我們/r 認為/x 低/a 利/n 助學/n 貸款/n 勢必/d 要/v,它/r 發揮/v 應/v 有/v V/x 2/x 的/uj 功能/n,,,,,,,
7894,,寧可 <讓> 大學 間 為 學術 聲望 而 競爭 ，,寧可/nr,大學/n 間/f 為/zg 學術/n 聲望/n 而/c 競爭/vn,,,,,,,
7896,,並 無法 <讓> 所有人 全然 接受 。,並/c 無法/n,所有人/n 全然/ad 接受/v,,,,,,,
7899,,因此 我們 應該 <讓> 受 試 者 在 不同 的 時空 下 ，,因此/c 我們/r 應該/v,受/v 試/v 者/k 在/p 不同/a 的/uj 時空/n 下/f,,,,,,,
7902,,分子 生物學 加上 達爾文 的 演化 理論 <讓> 我們 有(V_2) 個 不 帶 神祕 色彩 的 科學 理論 來 看 生命 世界 。,分子/n 生物學/n 加上/v 達爾文/nr 的/uj 演化/v 理論/n,我們/r 有/v V/x 2/x 個/zg 不/d 帶/v 神祕/a 色彩/n 的/uj 科學/n 理論/n 來/zg 看/v 生命/vn 世界/n,,,,,,,
7903,,沒有 答案 並 不會 <讓> 我 感到 害怕 ，,沒有/v 答案/n 並/c 不會/v,我/r 感到/v 害怕/v,,,,,,,
7904,,真理 並 不會 <讓> 你 自由 。,真理/n 並/c 不會/v,你/r 自由/a,,,,,,,
7905,,為什麼 <讓> 他 得逞 ？,為/zg 什麼/r,他/r 得逞/v,,,,,,,
7907,,「 新 好 男人 」 的 標籤 最多 只 足以 <讓> 略 別於 舊 男人 者 沾沾自喜 ，,新/a 好/a 男人/n 的/uj 標籤/n 最多/d 只/d 足以/v,略/d 別/zg 於/nr 舊/a 男人/n 者/k 沾沾自喜/i,,,,,,,
7908,,這 個 經驗 <讓> 她 看清楚 婚姻 對 她 不再 有(V_2) 意義 。,這/zg 個/zg 經驗/n,她/r 看清楚/l 婚姻/n 對/p 她/r 不再/d 有/v V/x 2/x 意義/n,,,,,,,
7909,,婚姻 只 <讓> 我 懂得 作賤 自己 。,婚姻/n 只/d,我/r 懂得/v 作賤/n 自己/r,,,,,,,
7911,,為 的 是 這 是 她 所 能夠 掌握到 不 <讓> 別人 知道 她 被 強暴 的 唯一 方法 。,為/zg 的/uj 是/v 這/zg 是/v 她/r 所/c 能夠/v 掌握/v 到/v 不/d,別人/r 知道/v 她/r 被/p 強暴/a 的/uj 唯一/b 方法/n,,,,,,,
7912,,為 的 是 這 是 她 所 能夠 掌握到 不 <讓> 別人 知道 她 被 強暴 的 唯一 方法 。,為/zg 的/uj 是/v 這/zg 是/v 她/r 所/c 能夠/v 掌握/v 到/v 不/d,別人/r 知道/v 她/r 被/p 強暴/a 的/uj 唯一/b 方法/n,,,,,,,
7913,,她 被 父親 威脅 著 不能 <讓> 媽媽 知道 ，,她/r 被/p 父親/n 威脅/vn 著/n 不能/v,媽媽/n 知道/v,,,,,,,
7918,,他 是 不會 <讓> 她 走 ，,他/r 是/v 不會/v,她/r 走/v,,,,,,,
7920,,他 不會 <讓> 她 好過 ，,他/r 不會/v,她/r 好過/x,,,,,,,
7922,,「 學習 如何 做到 <讓> 對方 感受 ：,學習/v 如何/r 做到/v,對方/n 感受/v,,,,,,,
7923,,問題 是 他 是 不 是 足以 <讓> 我 信任 ，,問題/n 是/v 他/r 是/v 不/d 是/v 足以/v,我/r 信任/n,,,,,,,
7925,,家 �� 的 事 <讓> 我 一 個 人 忙 得 團團轉 ，,家/q ��/f 的/uj 事/n,我/r 一/m 個/zg 人/n 忙/v 得/ud 團團轉/i,,,,,,,
7932,,可不可以 再 想 個 法子 <讓> 我 不再 這麼 累 ；,可不可以/c 再/d 想/v 個/zg 法子/n,我/r 不再/d 這麼/r 累/a,,,,,,,
7936,,其 用意 在 <讓> 對方 了解 彼此 的 觀點 ，,其/r 用意/v 在/p,對方/n 了解/v 彼此/r 的/uj 觀點/n,,,,,,,
7938,,如果 我們 能 <讓> 這 種種 不 合理 的 限制 或是 迷思 浮出 台面 ，,如果/c 我們/r 能/v,這/zg 種種/q 不/d 合理/vn 的/uj 限制/v 或是/c 迷思/v 浮出/v 台面/n,,,,,,,
7939,,高 學歷 應該 是 <讓> 一 個 人 更 明瞭 自己 ，,高/a 學歷/n 應該/v 是/v,一/m 個/zg 人/n 更/d 明/a 瞭/v 自己/r,,,,,,,
7944,,順 著 孩子 的 個性 <讓> 他 得 予 發展 ，,順/p 著/n 孩子/n 的/uj 個性/n,他/r 得/ud 予/vg 發展/vn,,,,,,,
7946,,我 要 <讓> 對方 知道 我 在 聽 ，,我/r 要/v,對方/n 知道/v 我/r 在/p 聽/v,,,,,,,
7947,,是 什麼 原因 <讓> 我們 的 青少年 變 得 如此 殘暴 ？,是/v 什麼/r 原因/n,我們/r 的/uj 青少年/nr 變/zg 得/ud 如此/c 殘暴/a,,,,,,,
7966,,溫室 效應 與 爾後 的 暴雨 <讓> 中南美洲 、 印尼 、 南 台灣 都 處於 溼熱 與 斑蚊 繁殖 的 惡性 循環 中 ，,溫室/n 效應/n 與/zg 爾後/c 的/uj 暴雨/n,中南美洲/ns 印尼/ns 南/ns 台灣/x 都/d 處於/v 溼熱/z 與/zg 斑蚊/x 繁殖/v 的/uj 惡性/n 循環/vn 中/f,,,,,,,
7974,,有(V_2) 足夠 空間 <讓> 雲梯 進來 ，,有/v V/x 2/x 足夠/v 空間/n,雲梯/n 進來/v,,,,,,,
7975,,我 一定 <讓> 管理員 認得 我 ，,我/r 一定/d,管理員/n 認得/v 我/r,,,,,,,
7976,,海軍 敦睦 艦隊 停靠 高雄港 <讓> 民眾 參觀 ，,海軍/n 敦睦/a 艦隊/n 停靠/v 高雄港/ns,民眾/x 參觀/n,,,,,,,
7983,,再 和 先生 一起 討論 要 <讓> 小孩 走 哪 一 條 路 ，,再/d 和/c 先生/n 一起/m 討論/v 要/v,小孩/n 走/v 哪/r 一/m 條/zg 路/n,,,,,,,
7991,,是 將 所 瞭解 的 內容 <讓> 對方 有所 知悉 ，,是/v 將/zg 所/c 瞭解/v 的/uj 內容/n,對方/n 有所/n 知悉/v,,,,,,,
7997,,就 習慣 從 書 中 找 答案 、 <讓> 書本 解開 自我 內在 的 疑惑 ，,就/d 習慣/n 從/zg 書/zg 中/f 找/v 答案/n,書本/n 解開/v 自我/r 內在/b 的/uj 疑惑/v,,,,,,,
7998,,要 如何 利用 不同 方式 <讓> 自己 度過 負面 時期 。,要/v 如何/r 利用/n 不同/a 方式/n,自己/r 度過/v 負面/n 時期/n,,,,,,,
7999,,難 的 是 如何 <讓> 讀書會 持續 下去 。,難/zg 的/uj 是/v 如何/r,讀書會/n 持續/vd 下去/t,,,,,,,
8009,,做 太太 的 更 要 睇實 勿 <讓> 自己 老公 和 這 類 人 做 朋友 。,做/v 太太/n 的/uj 更/d 要/v 睇/vg 實/n 勿/d,自己/r 老公/nr 和/c 這/zg 類/zg 人/n 做/v 朋友/n,,,,,,,
8012,,新 的 朋友 會 <讓> 你 的 人生 經驗 更為 豐富 ，,新/a 的/uj 朋友/n 會/v,你/r 的/uj 人生/n 經驗/n 更為/x 豐富/a,,,,,,,
8025,,她們 <讓> 古都 的 生活 文化 看起來 不會 那麼 封建 、 守舊 ，,她們/r,古都/ns 的/uj 生活/vn 文化/n 看起來/v 不會/v 那麼/r 封建/a 守舊/v,,,,,,,
8027,,晚班 的 工作 <讓> A 每 天 可以 睡 到 自己 想 起床 再 起床 ，,晚班/n 的/uj 工作/vn,A/x 每/zg 天/q 可以/c 睡/v 到/v 自己/r 想/v 起床/v 再/d 起床/v,,,,,,,
8028,,咖啡館 <讓> 她們 享受 短暫 的 悠閒 ，,咖啡館/n,她們/r 享受/v 短暫/a 的/uj 悠閒/z,,,,,,,
8029,,午後 的 咖啡 女郎 <讓> 妳 在 香馥 瀰漫 的 氣氛 中 ，,午後/t 的/uj 咖啡/n 女郎/n,妳/zg 在/p 香馥/x 瀰漫/v 的/uj 氣氛/n 中/f,,,,,,,
