id,ResuPred,sentence,pre,post,Subj,MentalS,Obj,MentalO,Property,Transitivity,Varieties
4552,,不單 是 岳母 的 去世 <使> 我 不能 心開 ，,不單/a 是/v 岳母/nr 的/uj 去世/t,我/r 不能/v 心開/x,,,,,,,
4559,,如 雅加達 的 炎熱 天氣 及 人潮 <使> 你 煩悶 ，,如/v 雅加達/ns 的/uj 炎熱/a 天氣/n 及/c 人潮/n,你/r 煩悶/a,,,,,,,
4560,,有時 會 <使> 人 覺得 很 混亂 ，,有時/r 會/v,人/n 覺得/v 很/zg 混亂/a,,,,,,,
4565,,本 社 成立 之 宗旨 是 <使> 校 內 的 師生 能 有效 利用 電腦 資源 ，,本/r 社/n 成立/v 之/u 宗旨/n 是/v,校/ng 內/n 的/uj 師生/nr 能/v 有效/a 利用/n 電腦/n 資源/n,,,,,,,
4583,,文革 的 動亂 也 <使> 葛洲壩 工程 屢 受 阻礙 ，,文革/n 的/uj 動亂/n 也/d,葛洲壩/ns 工程/n 屢/d 受/v 阻礙/v,,,,,,,
4586,,夏天 時 的 暴雨 更 將 <使> 江水 淹沒 現在 種植 冬麥 之 處 ，,夏天/t 時/zg 的/uj 暴雨/n 更/d 將/zg,江水/ns 淹沒/v 現在/t 種植/v 冬麥/n 之/u 處/n,,,,,,,
4587,,香醇 的 煙台 葡萄酒 <使> 我 不禁 沈醉 其 中 。,香醇/n 的/uj 煙台/x 葡萄酒/n,我/r 不禁/d 沈醉/x 其/r 中/f,,,,,,,
4593,,低氣壓 會 <使> 肌膚 負擔 加重 ，,低氣壓/n 會/v,肌膚/n 負擔/v 加重/v,,,,,,,
4596,,但是 他倆 深摯 的 愛情 <使> 男 主角 仍 想 帶 著 情人 回去 。,但是/c 他倆/r 深摯/a 的/uj 愛情/n,男/n 主角/n 仍/zg 想/v 帶/v 著/n 情人/n 回去/v,,,,,,,
4602,,這般 的 曠世 美景 雖然 <使> 我 驚艷 ，,這般/r 的/uj 曠世/nr 美景/n 雖然/c,我/r 驚艷/x,,,,,,,
4607,,尤其 是 重 賦稅 更 <使> 他們 感到 不堪 負荷 。,尤其/d 是/v 重/a 賦稅/n 更/d,他們/r 感到/v 不堪/v 負荷/n,,,,,,,
4609,,據說 那 是 因 加溫 後 加壓 而 <使> 乳酪 內 的 空氣 膨脹 而 形成 的 ，,據說/v 那/r 是/v 因/p 加溫/v 後/f 加壓/v 而/c,乳酪/n 內/n 的/uj 空氣/n 膨脹/v 而/c 形成/v 的/uj,,,,,,,
4624,,而 那 個 夢 又 <使> 我 想起 種種 事情 ，,而/c 那/r 個/zg 夢/n 又/d,我/r 想起/v 種種/q 事情/n,,,,,,,
4625,,我 想 這 大概 是 下雨天 那 女人 <使> 我 引起 的 感觸 。,我/r 想/v 這/zg 大概/d 是/v 下雨天/n 那/r 女人/n,我/r 引起/v 的/uj 感觸/v,,,,,,,
4626,,反作用力 <使> 我 退後 ，,反作用力/n,我/r 退後/v,,,,,,,
4628,,李石樵 的 畫 <使> 她 聯想到 法國 印象派 畫家 的 作品 ，,李石/x 樵/n 的/uj 畫/n,她/r 聯想/v 到/v 法國/ns 印象派/nr 畫家/n 的/uj 作品/n,,,,,,,
4639,,有(V_2) 一 個 方法 可 <使> 綠豆 容易 煮爛 。,有/v V/x 2/x 一/m 個/zg 方法/n 可/v,綠豆/n 容易/a 煮爛/v,,,,,,,
4644,,因為 它 可以 <使> 人 對 台灣 這 片 土地 更 深層 了解 ，,因為/x 它/r 可以/c,人/n 對/p 台灣/x 這/zg 片/q 土地/n 更/d 深層/n 了解/v,,,,,,,
4651,,床 上 的 功夫 卻 不能 <使> 任何 一 個 婦女 滿意 ，,床/n 上/f 的/uj 功夫/n 卻/d 不能/v,任何/r 一/m 個/zg 婦女/n 滿意/v,,,,,,,
4652,,因為 他 很 快 就 會 <使> 自己 相信 ，,因為/x 他/r 很/zg 快/a 就/d 會/v,自己/r 相信/v,,,,,,,
4653,,直接 刺激 陰核 <使> 她 疼痛 ，,直接/ad 刺激/v 陰核/n,她/r 疼痛/n,,,,,,,
4656,,插花 <使> 他們 結合 在一起 ，,插花/n,他們/r 結合/v 在/p 一起/m,,,,,,,
4663,,憑 什麼 <使> ＦｉｄｏＤｉｄｏ 成為 世界 熱門 人物 新寵 呢 ？,憑/p 什麼/r,成為/x 世界/n 熱門/n 人物/n 新寵/a 呢/y,,,,,,,
4674,,除了 想 辦法 <使> 先生 和 妳 同 去 聆聽 專家 的 說法 外 ，,除了/p 想/v 辦法/n,先生/n 和/c 妳/zg 同/p 去/v 聆聽/v 專家/n 的/uj 說法/v 外/f,,,,,,,
4675,,卻 因 產品 頗 受 青睞 而 <使> 價格 在 短 時間 內 一路 攀升 。,卻/d 因/p 產品/n 頗/d 受/v 青睞/v 而/c,價格/n 在/p 短/a 時間/n 內/n 一路/m 攀升/v,,,,,,,
4679,,而 以 戰 止 戰 只 會 <使> 伊拉克 更 走向 民族 主義 ，,而/c 以/p 戰/n 止/zg 戰/n 只/d 會/v,伊拉克/nrt 更/d 走向/v 民族/n 主義/n,,,,,,,
4683,,除非 法人 偏空 <使> 技術面 逼 向 嚴重 超賣區 ，,除非/c 法人/n 偏空/x,技術/n 面/n 逼/v 向/p 嚴重/a 超賣區/x,,,,,,,
4684,,除非 法人 偏空 看法 不變 <使> 技術面 推進 至 嚴重 超賣區 ，,除非/c 法人/n 偏空/x 看法/v 不變/v,技術/n 面/n 推進/v 至/p 嚴重/a 超賣區/x,,,,,,,
4686,,預料 柯林頓 宣布 的 計畫 將 <使> 非洲 受惠 最 大 ，,預料/n 柯林頓/nr 宣布/v 的/uj 計畫/x 將/zg,非洲/ns 受惠/v 最/d 大/a,,,,,,,
4691,,被 強暴 的 事實 會不會 <使> 世界 小姐 的 形象 受損 ？,被/p 強暴/a 的/uj 事實/n 會/v 不會/v,世界/n 小姐/nr 的/uj 形象/n 受損/v,,,,,,,
4694,,一 代 傳 一 代 絕不 <使> 族人 遺忘 。,一/m 代/q 傳/n 一/m 代/q 絕不/d,族人/n 遺忘/v,,,,,,,
4714,,也 連帶 地 <使> 美術 上 以 「 馬 」 為 主題 的 繪畫 與 雕塑 得到 重視 。,也/d 連帶/n 地/uv,美術/n 上/f 以/p 馬/n 為/zg 主題/n 的/uj 繪畫/n 與/zg 雕塑/n 得到/v 重視/v,,,,,,,
4724,,對 食品 中 細菌 的 偵測 及 細菌性 疾病 的 診斷 技術 產生 重大 突破 科學家 拿 無害 的 土壤 細菌 Ｍｉｃｒｏｃｏｃｃｕｓ ｌｕｔｅｕｓ 做 實驗 發現 <使> 細菌 由 休眠 狀態 轉為 活化 的 訊息 活化 的 Ｍ ． ｌｕｔｅｕｓ 能 分泌 一 種 甦醒 訊息 ，,對/p 食品/n 中/f 細菌/n 的/uj 偵測/v 及/c 細菌性/n 疾病/n 的/uj 診斷/v 技術/n 產生/n 重大/a 突破/vn 科學家/n 拿/v 無害/v 的/uj 土壤/n 細菌/n 做/v 實驗/vn 發現/v,細菌/n 由/p 休眠/v 狀態/n 轉為/x 活化/vn 的/uj 訊息/n 活化/vn 的/uj 能/v 分泌/v 一/m 種/m 甦醒/nr 訊息/n,,,,,,,
4725,,以及 最初 的 高溫 <使> 它 必須 花 幾百萬 年 來 散熱 。,以及/c 最初/t 的/uj 高溫/n,它/r 必須/d 花/v 幾百萬/m 年/m 來/zg 散熱/v,,,,,,,
4736,,也 有(V_2) 權 <使> 我們 下 地獄 。,也/d 有/v V/x 2/x 權/n,我們/r 下/f 地獄/n,,,,,,,
4737,,是 仗 神 的 力量 <使> 自己 修鍊成 神 。,是/v 仗/n 神/n 的/uj 力量/n,自己/r 修/v 鍊/zg 成/n 神/n,,,,,,,
4738,,那 就 先 要 以 現世 的 利益 、 現前 的 好處 來 <使> 他們 感動 ，,那/r 就/d 先/d 要/v 以/p 現世/t 的/uj 利益/n 現前/x 的/uj 好處/d 來/zg,他們/r 感動/v,,,,,,,
4744,,一 種 變態 的 自尊 <使> 日本 政府 在 戰後 五十多 年 裡 從未 向 中國 ──{C000}{C000}{C000}{C000}{C000}{C000}{C000}{C000}{C000}{C000}{C000}{C000}{C000}{C000}{C000}{C000}{C000}{C000}{C000}{C000}{C000}{C000}{C000}{C000}{C000} 這 個 二十世紀 日本 軍國主義 最 大 的 受害 者 ──{C000}{C000}{C000}{C000}{C000}{C000}{C000}{C000}{C000}{C000}{C000}{C000}{C000}{C000}{C000}{C000}{C000}{C000}{C000}{C000}{C000}{C000}{C000}{C000}{C000} 表示 過 充滿 誠意 的 謝罪 。,一/m 種/m 變態/n 的/uj 自尊/v,日本/ns 政府/n 在/p 戰後/t 五十多/m 年/m 裡/zg 從未/d 向/p 中國/ns C000/eng C000/eng C000/eng C000/eng C000/eng C000/eng C000/eng C000/eng C000/eng C000/eng C000/eng C000/eng C000/eng C000/eng C000/eng C000/eng C000/eng C000/eng C000/eng C000/eng C000/eng C000/eng C000/eng C000/eng C000/eng 這/zg 個/zg 二十世紀/nz 日本/ns 軍國主義/n 最/d 大/a 的/uj 受害/v 者/k C000/eng C000/eng C000/eng C000/eng C000/eng C000/eng C000/eng C000/eng C000/eng C000/eng C000/eng C000/eng C000/eng C000/eng C000/eng C000/eng C000/eng C000/eng C000/eng C000/eng C000/eng C000/eng C000/eng C000/eng C000/eng 表示/v 過/ug 充滿/a 誠意/a 的/uj 謝罪/v,,,,,,,
4746,,他 的 成熟 <使> 底特律 又 多 了 一 個 禁區 的 大 柱子 。,他/r 的/uj 成熟/a,底特律/n 又/d 多/m 了/ul 一/m 個/zg 禁區/n 的/uj 大/a 柱子/n,,,,,,,
4748,,台灣省 文獻 委員會 為 <使> 台灣 近代 史事 不致 湮沒 ，,台灣省/x 文獻/n 委員會/n 為/zg,台灣/x 近代/t 史事/n 不致/c 湮沒/v,,,,,,,
4764,,及 恐怖 事件 頻傳 而 <使> 民眾 旅遊 意願 降低 ，,及/c 恐怖/a 事件/n 頻傳/n 而/c,民眾/x 旅遊/vn 意願/n 降低/v,,,,,,,
4766,,不能 以 穿上 長褲 <使> 外界 誤為 無 病 來 掩飾 ，,不能/v 以/p 穿/zg 上/f 長褲/n,外界/n 誤為/x 無/v 病/n 來/zg 掩飾/v,,,,,,,
4778,,國防部 為 <使> 施行 三十餘 年 之 國防 工業 訓儲 預備 軍[+p1] （ 士[+p1] ） 官[+p2] 及 警察 大學 、 警察 專科 學校 學生 選訓 預備 軍士官 實施 規定 ，,國防部/nt 為/zg,施行/v 三十餘/m 年/m 之/u 國防/n 工業/n 訓儲/x 預備/v 軍/zg p1/eng 士/n p1/eng 官/n p2/eng 及/c 警察/v 大學/n 警察/v 專科/n 學校/n 學生/n 選訓/x 預備/v 軍士/n 官/n 實施/v 規定/n,,,,,,,
4796,,導致 色素 堆積 並 <使> 細胞 逐漸 老化 ；,導致/v 色素/n 堆積/v 並/c,細胞/n 逐漸/d 老化/n,,,,,,,
4798,,這些 知識 能 <使> 我們 更 正確 地 判斷 有關 老化 的 問題 。,這些/r 知識/v 能/v,我們/r 更/d 正確/ad 地/uv 判斷/v 有關/vn 老化/n 的/uj 問題/n,,,,,,,
4801,,此 一 導火線 終於 <使> 陳定南 「 忍無可忍 」 ，,此/zg 一/m 導火線/n 終於/d,陳定南/nr 忍無可忍/i,,,,,,,
4807,,海南 事件 曾 <使> 中 美 關係 一度 緊張 ，,海南/ns 事件/n 曾/d,中/f 美/ns 關係/n 一度/mq 緊張/a,,,,,,,
4826,,這 次 上台 表演 <使> 我 得到 一 個 結論 ，,這/zg 次/q 上台/ns 表演/v,我/r 得到/v 一/m 個/zg 結論/n,,,,,,,
4843,,有(V_2) 一 股 力量 <使> 我 的 力氣 大增 ，,有/v V/x 2/x 一/m 股/q 力量/n,我/r 的/uj 力氣/n 大增/v,,,,,,,
4844,,抨擊 修法 方向 將 <使> 遴選 委員會 淪為 教育局 的 橡皮 圖章 。,抨擊/v 修法/x 方向/n 將/zg,遴選/v 委員會/n 淪為/x 教育局/n 的/uj 橡皮/n 圖章/n,,,,,,,
4846,,浮動 委員 的 設計 常 <使> 校長 遴選 成為 ２ 階段 的 「 選舉 」 ，,浮動/vn 委員/n 的/uj 設計/vn 常/d,校長/n 遴選/v 成為/x 階段/n 的/uj 選舉/v,,,,,,,
4849,,這樣 做 的 目的 在於 <使> 兒童 有(V_2) 可能 充分 發揮 自己 的 特長 或 填補 自己 的 缺漏 。,這樣/r 做/v 的/uj 目的/n 在於/v,兒童/n 有/v V/x 2/x 可能/v 充分/ad 發揮/v 自己/r 的/uj 特長/n 或/c 填補/v 自己/r 的/uj 缺漏/v,,,,,,,
4850,,力求 <使> 共同 確定 的 計劃 能 按時 完成 。,力求/n,共同/d 確定/v 的/uj 計劃/n 能/v 按時/d 完成/v,,,,,,,
4852,,空前 寬鬆 的 環境 <使> 學生 急於 放鬆 、 玩樂 ，,空前/s 寬鬆/a 的/uj 環境/n,學生/n 急於/d 放鬆/v 玩樂/n,,,,,,,
4875,,美國 飛機 的 猛烈 轟炸 雖 <使> 總統府 受創 甚 重 ，,美國/ns 飛機/n 的/uj 猛烈/a 轟炸/v 雖/zg,總統府/n 受創/x 甚/zg 重/a,,,,,,,
4877,,核子 炸彈 爆炸 也 只不過 會 <使> 這 座 碉堡 稍微 搖晃 一 下 而已 。,核子/n 炸彈/n 爆炸/v 也/d 只不過/c 會/v,這/zg 座/q 碉堡/n 稍微/d 搖晃/z 一/m 下/f 而已/y,,,,,,,
4878,,任何 強大 的 震波 都 不會 <使> 碉堡 破裂 。,任何/r 強大/a 的/uj 震波/v 都/d 不會/v,碉堡/n 破裂/v,,,,,,,
4880,,這 件 事 頗 <使> 斐爾 不 諒解 。,這/zg 件/zg 事/n 頗/d,斐爾/ns 不/d 諒解/v,,,,,,,
4882,,這些 浮 油 稠 得 <使> 海水 激[+vrv] 不 起[+vrr] 一點 浪花 。,這些/r 浮/v 油/n 稠/a 得/ud,海水/n 激/n vrv/eng 不/d 起/v vrr/eng 一點/m 浪花/n,,,,,,,
4884,,巨大 的 雲 可能 <使> 氣溫 升高 ，,巨大/a 的/uj 雲/ns 可能/v,氣溫/n 升高/v,,,,,,,
4886,,可能 遮蔽 陽光 <使> 地球 變 冷 的 說法 。,可能/v 遮蔽/v 陽光/nr,地球/n 變/zg 冷/a 的/uj 說法/v,,,,,,,
4887,,其 所 產生 的 濃煙 也 不可能 <使> 全球 氣候 發生 重大 變化 。,其/r 所/c 產生/n 的/uj 濃煙/n 也/d 不/d 可能/v,全球/n 氣候/n 發生/v 重大/a 變化/vn,,,,,,,
4888,,一 首 歌曲 或 其他 任何 <使> 巴勒斯坦人 感到 高興 的 事物 ，,一/m 首/m 歌曲/n 或/c 其他/r 任何/r,巴勒斯坦人/nrt 感到/v 高興/b 的/uj 事物/n,,,,,,,
4899,,自卑感 <使> 他 無 力 ，,自卑感/n,他/r 無/v 力/n,,,,,,,
4911,,大陸 禁止 漁工 來 台 政策 已 <使> 我國 漁業 受到 衝擊 ，,大陸/n 禁止/v 漁工/n 來/zg 台/q 政策/n 已/d,我國/r 漁業/n 受到/v 衝擊/vn,,,,,,,
4912,,台北 市政府 為 <使> 建成 圓環 出現 新 生命 ，,台北/ns 市政府/n 為/zg,建成/v 圓環/n 出現/v 新/a 生命/vn,,,,,,,
4924,,也 只有 劍客 在 迅速 <使> 劍 時 才能 發出 之 鋒芒 。,也/d 只有/c 劍客/n 在/p 迅速/ad,劍/zg 時/zg 才能/v 發出/v 之/u 鋒芒/n,,,,,,,
4928,,新加坡 資政 李光耀 的 直言 <使> 印尼 不能 忍受 ，,新加坡/ns 資政/n 李光耀/nr 的/uj 直言/n,印尼/ns 不能/v 忍受/v,,,,,,,
4929,,這 話 <使> 印尼 十分 不滿 ，,這/zg 話/n,印尼/ns 十分/m 不滿/a,,,,,,,
4931,,或是 胃粘膜 保護劑 來 <使> 潰瘍 趕快 癒合 ，,或是/c 胃粘膜/n 保護劑/n 來/zg,潰瘍/n 趕快/d 癒合/v,,,,,,,
4934,,這些 結果 <使> 我們 「 根治 」 十二指腸 潰瘍 的 期望 露出 一 線 曙光 ，,這些/r 結果/n,我們/r 根治/n 十二指腸/l 潰瘍/n 的/uj 期望/v 露出/v 一/m 線/n 曙光/nz,,,,,,,
4938,,它 將 告訴 你 如何 <使> 「 以 客 為 尊 」 的 觀念 深植 組織 內 的 各 個 階層 ，,它/r 將/zg 告訴/v 你/r 如何/r,以/p 客/n 為/zg 尊/q 的/uj 觀念/n 深植/x 組織/v 內/n 的/uj 各/r 個/zg 階層/n,,,,,,,
4940,,創造力 <使> 人 心智 擴展 ，,創造力/n,人/n 心智/n 擴展/v,,,,,,,
4941,,判斷力 卻 <使> 人 心智 狹窄 。,判斷力/n 卻/d,人/n 心智/n 狹窄/a,,,,,,,
4946,,有(V_2) 些 人 能 <使> 創造力 復甦 。,有/v V/x 2/x 些/q 人/n 能/v,創造力/n 復甦/v,,,,,,,
4949,,業主 就 能 利用 企業 改造 <使> 公司 穩定 發展 並 保持 成長 。,業主/n 就/d 能/v 利用/n 企業/n 改造/v,公司/n 穩定/a 發展/vn 並/c 保持/v 成長/v,,,,,,,
4952,,有(V_2) 些 公司 則 不需 利用 企業 標竿 來 <使> 其 主要 流程 更 有(V_2) 效率 。,有/v V/x 2/x 些/q 公司/n 則/zg 不需/x 利用/n 企業/n 標竿/n 來/zg,其/r 主要/b 流程/n 更/d 有/v V/x 2/x 效率/n,,,,,,,
4955,,在 許多 狀況 下 會 <使> 某些 職位 變成 多餘 ，,在/p 許多/m 狀況/n 下/f 會/v,某些/r 職位/n 變成/v 多餘/m,,,,,,,
4960,,ＡＭＡ 管理 教材 可 <使> 課程 者 達到 充份 的 參與 、 不 枯燥 、 易 了解 、 討論 與 練習 <使> 學習 的 印象 深刻 、 可 立即 用上 。,管理/vn 教材/n 可/v,課程/n 者/k 達到/v 充份/x 的/uj 參與/v 不/d 枯燥/a 易/a 了解/v 討論/v 與/zg 練習/v,,,,,,,
4961,,歐洲 的 ＩＳＯ — ９０００ 、 美國 的 Ｂａｌｄｒｉｇｅ Ａｗａｒｄ[+fw] 都 <使> 品質 過程 與 結果 成為 企業 的 重要 特色 ，,歐洲/ns 的/uj 美國/ns 的/uj fw/eng 都/d,品質/n 過程/n 與/zg 結果/n 成為/x 企業/n 的/uj 重要/a 特色/n,,,,,,,
4963,,許多 成功 的 獎酬 制度 都 在 <使> 品質 流程 能 更 直接 與 績效 目標 配合 。,許多/m 成功/a 的/uj 獎酬/x 制度/n 都/d 在/p,品質/n 流程/n 能/v 更/d 直接/ad 與/zg 績效/b 目標/n 配合/v,,,,,,,
4967,,Ｔｈｅ[+fw] Ｎｅｘｔ[+fw] Ｄｉｍｅｎｓｔｉｏｎ[+fw] ｏｆ[+fw] Ｑｕａｌｉｔｙ[+fw] ） — — 介紹 現今 企業 如何 運用 「 附加 價值 流程 分析 」 <使> 各 種 作業 流程 節省 ７５％ 以上 的 時間 ，,fw/eng fw/eng fw/eng fw/eng fw/eng 介紹/v 現今/t 企業/n 如何/r 運用/vn 附加/v 價值/n 流程/n 分析/vn,各/r 種/m 作業/n 流程/n 節省/n 以上/f 的/uj 時間/n,,,,,,,
4974,,成功 關鍵 都 在於 <使> 員工 的 技巧 與 公司 的 需求 相 配合 。,成功/a 關鍵/n 都/d 在於/v,員工/n 的/uj 技巧/n 與/zg 公司/n 的/uj 需求/v 相/v 配合/v,,,,,,,
4977,,他們 是 <使> 你 與 競爭 者 有(V_2) 所 不同 的 最 有(V_2) 價值 的 資產 。,他們/r 是/v,你/r 與/zg 競爭/vn 者/k 有/v V/x 2/x 所/c 不同/a 的/uj 最/d 有/v V/x 2/x 價值/n 的/uj 資產/n,,,,,,,
4978,,結果 <使> 生產力 提高 、 生產 週期 縮短 、 存貨 及 再製品 降低 、 不良率 和 成本 降低 。,結果/n,生產力/n 提高/v 生產/vn 週期/t 縮短/v 存貨/n 及/c 再製品/l 降低/v 不良率/n 和/c 成本/n 降低/v,,,,,,,
4979,,專家 學者 進而 開始 研究 那些 <使> 領導 者 異於 常人 的 心理 特徵 。,專家/n 學者/n 進而/c 開始/v 研究/vn 那些/r,領導/n 者/k 異於/d 常人/n 的/uj 心理/n 特徵/n,,,,,,,
4983,,這 種 技術 將 <使> 科學家 能夠 測量 人類 無法 探勘 的 地方 。,這/zg 種/m 技術/n 將/zg,科學家/n 能夠/v 測量/vn 人類/n 無法/n 探勘/v 的/uj 地方/n,,,,,,,
4984,,我 想 我們 正 <使> 企業界 採取 一些 手段 去 擺脫 人類 的 鴕鳥 心態 。,我/r 想/v 我們/r 正/d,企業界/n 採取/v 一些/m 手段/n 去/v 擺脫/v 人類/n 的/uj 鴕鳥/n 心態/n,,,,,,,
4985,,你 曾 說 過 品質 管理 會 <使> 每 位 主管 增加 １０％ 的 工作 時間 ，,你/r 曾/d 說/zg 過/ug 品質/n 管理/vn 會/v,每/zg 位/q 主管/n 增加/v 的/uj 工作/vn 時間/n,,,,,,,
4989,,也 因為 這 場 風暴 才 <使> 阿寬 有(V_2) 機會 上山 ，,也/d 因為/x 這/zg 場/zg 風暴/n 才/d,阿寬/x 有/v V/x 2/x 機會/n 上山/ns,,,,,,,
4991,,施卡 卻 把 他 推倒 <使> 他 慘死 於 羊蹄 的 踐踏 。,施卡/x 卻/d 把/p 他/r 推倒/v,他/r 慘死/v 於/nr 羊蹄/n 的/uj 踐踏/v,,,,,,,
4999,,１９９３年 的 【 絕命 追殺令 】 <使> 他 再 創 演藝 生涯 高峰 。,年/m 的/uj 絕命/d 追殺令/n,他/r 再/d 創/n 演藝/n 生涯/n 高峰/nr,,,,,,,
5000,,１９９４年 【 捍衛 戰警 】 的 賣座 更 <使> 他 成為 螢幕 的 巨星 。,年/m 捍衛/v 戰警/n 的/uj 賣座/n 更/d,他/r 成為/x 螢幕/n 的/uj 巨星/nr,,,,,,,
5002,,而 反光 情況 <使> 文字 變 得 模糊 或 不易 閱讀 ，,而/c 反光/v 情況/n,文字/n 變/zg 得/ud 模糊/a 或/c 不易/a 閱讀/v,,,,,,,
5003,,因為 朝下 的 姿勢 可 <使> 眼睛 的 自發性 反射 動作 ，,因為/x 朝下/x 的/uj 姿勢/n 可/v,眼睛/n 的/uj 自發性/n 反射/v 動作/n,,,,,,,
5018,,此 一時 彼 一時 的 差別 待遇 <使> 小艾 身心 俱 疲 ，,此/zg 一時/d 彼/r 一時/d 的/uj 差別/d 待遇/n,小艾/x 身心/n 俱/dg 疲/zg,,,,,,,
5019,,對 舞蹈 的 熱愛 還是 <使> 她 待在 這 個 領域 ，,對/p 舞蹈/n 的/uj 熱愛/a 還是/c,她/r 待/v 在/p 這/zg 個/zg 領域/n,,,,,,,
5021,,」 這樣 的 恭維 <使> 我 很 為難 ，,這樣/r 的/uj 恭維/n,我/r 很/zg 為/zg 難/zg,,,,,,,
5029,,如此 昂貴 的 上網費 <使> 上網 在 中國大陸 成 了 「 貴族 運動 」 ，,如此/c 昂貴/a 的/uj 上網費/n,上網/v 在/p 中國/ns 大陸/n 成/n 了/ul 貴族/n 運動/vn,,,,,,,
5037,,澳洲 捕蝦業 <使>用 選擇性 漁具 也 <使> 漁獲 混獲 及 丟棄 的 情況 改善 不少 。,澳洲/ns 捕/v 蝦業/x,用/p 選擇性/n 漁具/n 也/d,,,,,,,
5040,,這些 活動 <使> 我們 的 童年 生活 ，,這些/r 活動/vn,我們/r 的/uj 童年/t 生活/vn,,,,,,,
5046,,如何 <使> 其 殘毒 不會 對 人體 留下 後遺症 ，,如何/r,其/r 殘毒/n 不會/v 對/p 人體/n 留下/v 後遺症/n,,,,,,,
5053,,當 北京 覺得 必須 要 <使> 不 聽話 的 臺灣 守 規矩 時 ，,當/t 北京/ns 覺得/v 必須/d 要/v,不/d 聽話/v 的/uj 臺灣/ns 守/v 規矩/n 時/zg,,,,,,,
5054,,這些 飛彈 將 <使> 中華民國 海軍 的 艦艇 高度 易 毀 ，,這些/r 飛彈/n 將/zg,中華民國/ns 海軍/n 的/uj 艦艇/n 高度/n 易/a 毀/zg,,,,,,,
5056,,北京 也 試圖 <使> 華盛頓 關切 ：,北京/ns 也/d 試圖/v,華盛頓/ns 關切/v,,,,,,,
5058,,美國 的 干預 可能 會 <使> 這 種 出擊 （ 不論 多麼 不 明智 ） 變成 一 場 大 慘敗 。,美國/ns 的/uj 干預/v 可能/v 會/v,這/zg 種/m 出擊/v 不論/c 多麼/r 不/d 明智/nr 變成/v 一/m 場/zg 大/a 慘敗/v,,,,,,,
5059,,而且 此 一 作法 將 <使> 美國 難以 決定 ，,而且/c 此/zg 一/m 作法/n 將/zg,美國/ns 難以/d 決定/v,,,,,,,
5060,,其次 是 引進 可以 <使> 臺灣 較 不易 被 摧毀 的 軍事 防禦 以及 其它 保護 措施 。,其次/r 是/v 引進/v 可以/c,臺灣/ns 較/zg 不易/a 被/p 摧毀/v 的/uj 軍事/n 防禦/v 以及/c 其它/r 保護/v 措施/n,,,,,,,
5064,,結果 <使> 空間 擴大 。,結果/n,空間/n 擴大/v,,,,,,,
5069,,﹕ 始皇 <使> 丞相 李斯 將 天下 刑人 徒隸 七十二萬 作 陵 …,始皇/n,丞相/n 李斯/nr 將/zg 天下/s 刑人/x 徒隸/x 七十二萬/m 作/v 陵/ng,,,,,,,
5076,,中共 正 無所不用其極 地 意欲 促 <使> 台灣 經濟 崩盤 。,中共/j 正/d 無所不用其極/i 地/uv 意欲/n 促/v,台灣/x 經濟/n 崩盤/v,,,,,,,
5079,,不過 制裁 行動 迄 今 尚未 <使> 巴格達 立場 軟化 。,不過/c 制裁/n 行動/vn 迄/l 今/zg 尚未/d,巴格達/nr 立場/n 軟化/n,,,,,,,
5081,,祇有 國會 可以 <使> 美國 進入 戰爭 狀態 。,祇/zg 有/v 國會/n 可以/c,美國/ns 進入/v 戰爭/n 狀態/n,,,,,,,
5083,,並 說 他 將 打電話 敦促 馬佐維奇 不要 <使> 壓力 倍增 。,並/c 說/zg 他/r 將/zg 打電話/l 敦促/v 馬佐維/nr 奇/ag 不要/df,壓力/n 倍增/v,,,,,,,
5089,,則 跌破 半年線 後 的 恐慌性 賣壓 將 <使> 任何 拉抬 都 招架[+vrv] 不 住[+vrr] ，,則/zg 跌破/v 半年線/n 後/f 的/uj 恐慌性/n 賣壓/v 將/zg,任何/r 拉/v 抬/v 都/d 招架/n vrv/eng 不/d 住/v vrr/eng,,,,,,,
5092,,上 週六 的 一 根 巨量 長黑 <使> 空方 氣勢 再度 轉強 ，,上/f 週六/t 的/uj 一/m 根/p 巨量/n 長黑/ns,空方/s 氣勢/n 再度/d 轉強/x,,,,,,,
5093,,但 九月 中 連續 豪雨 已 <使> 農畜產品 價格 巨幅 上揚 ，,但/c 九月/t 中/f 連續/a 豪雨/n 已/d,農畜產品/n 價格/n 巨幅/n 上揚/v,,,,,,,
