"","ResuPred","Sentence","Causer","MentalS","Causee","MentalO","Property","Transitivity","Varieties","Resource"
"534","讓","孩子 每 天 放<U+5B66> 回家 ， 家<U+957F> 要 与 孩子 聊聊 在 <U+5B66>校 里 的 收<U+83B7> ， 在 <U+5B66>校 里 的 心情 ， <U+953B><U+70BC> 孩子 的 口<U+8BED> 表<U+8FBE> 能力 ， 并 <讓> 他<U+4EEC> 把 印象 深刻 的 <U+5199> 下<U+6765> 。","家<U+957F>",1,"他<U+4EEC>",1,"inducive","TR","CHS","Sketch Engine (zhTenTen)"
"535","讓","<U+52B1>志 教育 可以 <U+5E2E>助 其 形成 正确 的 行<U+4E3A> <U+4E60><U+60EF> ， <U+5BF9> 中<U+804C> <U+5B66>生 的 行<U+4E3A> 方式 <U+4EA7>生 影<U+54CD> ， <讓> <U+5B66>生 把 更 多 的 精力 投入 到 <U+5B66><U+4E60> 中 <U+6765> 。","<U+52B1>志教育",0,"<U+5B66>生",1,"affective","TR","CHS","Sketch Engine (zhTenTen)"
"536","讓","做到 <U+8FD9> 一 <U+70B9> ， 就 要求 教<U+5E08> <U+8054>系 <U+6570><U+5B66> 知<U+8BC6> ， 抓住 “ <U+70ED><U+70B9> 、 活<U+70B9> 、 趣 <U+70B9> ” ， 正确 引<U+5BFC> ， “ <U+70B9>穴 到位 ” ， 例如 ： 在 教<U+5B66> “ 循<U+73AF>小<U+6570> ” <U+65F6> ， 教<U+5E08> <U+7ED8><U+58F0><U+7ED8>色 地 <U+8BB2> ， ” 然后 <讓> <U+5B66>生 接<U+7740> 往下 <U+8BF4> ， 教<U+5E08> <U+95EE> <U+5B66>生 <U+4E3A>什么 <U+8BB2> 不 完 ？","教<U+5E08>",1,"<U+5B66>生",1,"inducive","INTR","CHS","Sketch Engine (zhTenTen)"
"537","讓","教<U+5E08> 在 <U+8BA9> <U+5B66>生 <U+8FDB>行 角色 扮演 的 <U+8FC7>程 中 ， <U+5E94><U+8BE5> 适<U+5F53>地 <U+7ED9> 他<U+4EEC> 一些 提示 ， <讓> <U+53C2>加 表演 的 <U+5B66>生 能<U+591F> 更好 地 去 <U+8BE0><U+91CA> 自己 扮演 的 人物 。","教<U+5E08>",1,"<U+5B66>生",1,"inducive","TR","CHS","Sketch Engine (zhTenTen)"
"538","讓","2014年 《 政府 工作 <U+62A5>告 》 提出 ， “ 所有 <U+8D22>政 <U+62E8>款 的 ‘ 三公 <U+7ECF><U+8D39> ’ 都 要 公<U+5F00> ， ‘ 三公 <U+7ECF><U+8D39> ’ 只 <U+51CF> 不 增 ， 打造 <U+9633>光 <U+8D22>政 ， <讓> 群<U+4F17> 看 明白 、 能 <U+76D1>督 ” ， 同 年 出台 《 中央 和 <U+56FD>家 机<U+5173> 公<U+52A1> 用<U+8F66> 制度 改革 方案 》 和 《 <U+5173>于 全面 推<U+8FDB> 公<U+52A1> 用<U+8F66> 制度 改革 的 指<U+5BFC> 意<U+89C1> 》 ， 公<U+8F66> 改革 全面 <U+542F><U+52A8> 。","三公 <U+7ECF><U+8D39>",0,"群<U+4F17>",1,"affective","INTR","CHS","Sketch Engine (zhTenTen)"
"539","讓","作<U+4E3A> <U+8D2D>物 中心 的 三 <U+53F7> 中庭 ， 定位 <U+4E3A> 城市 <U+5E86>典 的 概念 ， <U+9753><U+4E3D> <U+9C9C>活 的 用色 、 新<U+9896> <U+65F6>尚 的 材<U+8D28> <U+8BA9> <U+8FD9><U+4E2A> 中庭 <U+7ED9> 人眼 前 一 亮 的 惊<U+8273> ， 整<U+4E2A> 空<U+95F4> <U+70ED>情 奔放 ， <U+7EDA><U+70C2> <U+593A>目 ， <讓> 激<U+52A8> 人心 的 <U+65F6>刻 一起 分享 。","三<U+53F7>中庭",0,"激<U+52A8>人心的<U+65F6>刻",0,"physical","INTR","CHS","Sketch Engine (zhTenTen)"
"540","讓","部分 听<U+4F17> 的 听<U+8BFE> 心得 （ 感<U+8C22> 各位 ） ： <U+83B3><U+841D> - eda-to 京 2015 / 2 / 21:18:13 em 算法 也 听 了 很多 遍 了 各<U+4E2A> 老<U+5E08> 的 各 种 理<U+8BBA> 推<U+5BFC> 今天 <U+8BB2> 的 <U+8FD8>是 很 有<U+542F><U+53D1>性 <讓> 我 收益 匪<U+6D45> 的 只 想 <U+8BF4> <U+8C22><U+8C22>","各<U+4E2A>老<U+5E08>的各种理<U+8BBA>推<U+5BFC>",0,"我",1,"affective","INTR","CHS","Sketch Engine (zhTenTen)"
"541","讓","<U+53C2>考 价格 : 查看 价格 品牌 : ASVEL <U+4EA7>品 描述 ASVEL 6229（6L ） 皮<U+8D28> 垃圾 桶 高<U+7EA7> 皮革 的 优<U+8D28> 美感 , <讓> 您 即刻 <U+62E5>有 便捷 、 干<U+51C0> 、 整<U+9F50> 的 空<U+95F4> 。","垃圾桶高<U+7EA7>皮革的优<U+8D28>美感",0,"您",0,"physical","TR","CHS","Sketch Engine (zhTenTen)"
"542","讓","這一篇 , <讓> 我 想起 可怕 的 過去 .","這一篇",0,"我",1,"affective","TR","CHT","Sketch Engine (zhTenTen)"
"543","讓","從 一 個 不起眼 的 教育 ， <讓> 小孩子 ， 動動腦筋 ， 來培養 一 個出眾 的 人 。","一個不起眼的教育",0,"小孩子",1,"affective","TR","CHT","Sketch Engine (zhTenTen)"
"544","讓","网友 badcreditpayd 于 2012 / 1 / 716:54:00 <U+53D1>表 <U+8BC4><U+8BBA> 您 可以 使用 營銷顧問 服務 ， 幫助 制定 具體 的 營銷 方案 ， <讓> 您 的 想法 很多 ， 怎 樣 建 設 吸引 更 多 的 客戶 的 建議 。","營銷顧問服務",0,"您的想法",0,"physical","INTR","CHT","Sketch Engine (zhTenTen)"
"545","讓","原來漢 字 可以 <讓> 人 一 目 瞭然 。","漢字",0,"人",1,"affective","INTR","CHT","Sketch Engine (zhTenTen)"
"546","讓","提前 釋出 最新 玩法 「 跨服 搶礦 」 要 <讓> 各位 蠢蠢 欲 動 的 玩家 一起 產生 最 火熱 最 激情 的 碰撞 ， 並且 得到 跨 伺服器 的 最高 榮耀 ！","最新 玩法 「 跨服 搶礦 」",0,"玩家",1,"affective","TR","CHT","Sketch Engine (zhTenTen)"
"547","讓","套 官方 所 提供 的 手機同步 軟體 「 Kies 」 ， 這 套 同步 軟體 其 實還蠻 好用 的 ， 因為 它 整合 了 相片 、 影音 、 APP 的 同步 安 裝 功能 ， 而且 還 能 直接 在 Kies 上 直接 編輯 修改 聯絡 人 與電話 等 資料 ， <讓> 我 們 可以 更 快速 的 管理 自已 的 .","軟體",0,"我們",1,"affective","TR","CHT","Sketch Engine (zhTenTen)"
"548","讓","也 僅此這個 夏天 ， <讓> 我 刻苦 銘心 。","這個夏天",0,"我",1,"affective","INTR","CHT","Sketch Engine (zhTenTen)"
"549","讓","第七 次 、 第八 次 、 第九 次 ······一次次 的 相遇 相識 ， <讓> 我 們變 得 熟悉 。","一次次 的 相遇 相識",0,"我們",1,"affective","TR","CHT","Sketch Engine (zhTenTen)"
"550","讓","1 、 <U+54D4><U+5494><U+54D4><U+5494> 漫<U+753B> 是 一 款 手机 看 漫<U+753B> 的 app ， 界面 做 的 非常 的 漂亮 ， 每天 都 <U+4F1A> 更新 不同 的 <U+4E1C>西 ； 2 、 <讓> 你 可以 輕鬆 看到 不同 的 本子 , 紳士 必備 ， <U+6B22>迎 下<U+8F7D> 使用 ； 3 、 如果 安裝時 出 現問題 ， 請紳 士們 留言 通知 我 們 。","<U+54D4><U+5494><U+54D4><U+5494> 漫<U+753B>",0,"你",1,"affective","TR","CHS","Sketch Engine (zhTenTen)"
"551","讓","中國人 自 明朝 開始 就 移居 海外 ， 也 <讓> 各 國 的 「 華人 」 問題 更加 複雜 。","中國人",1,"各 國 的 「 華人 」 問題",0,"volitional","INTR","CHT","Sketch Engine (zhTenTen)"
"552","讓","讓我 想到 最近 1/8 、 3 / 7兩 次 的 陶藝 ， 都 <讓> 我 很 感恩 ， 有主 神 hold 住 安全 ！","陶藝",0,"我",1,"affective","INTR","CHT","Sketch Engine (zhTenTen)"
"553","讓","他 相信 ， 正 是 因 為 美<U+56FD> 砸 錢救市 ， 才 <讓> 全世界 躲 過大蕭條 。","美<U+56FD>",1,"全世界",1,"inducive","TR","CHS","Sketch Engine (zhTenTen)"
"554","讓","全馬 有 許多 的 例子 可 <讓> 各位 參考 。","例子",0,"各位",1,"affective","INTR","CHT","Sketch Engine (zhTenTen)"
"555","讓","沒有經過兩 代 人 以上 的 融合 ， 或者確 定統 治 沒 多 大 問題 了 ， 老共 會 放心 在 統一 後 ， <讓> 台灣進 一 步 工業化 ?","老共",1,"台灣",0,"volitional","INTR","CHT","Sketch Engine (zhTenTen)"
"556","讓","解釋 , 萬達 商業 有 別於 一般 的 房地產 公司 , 固定 租金 業務佔 年 該 公司 過 去 兩 年 的 淨利潤 超 過 30% , 每 年 錄 得 5.2% 增長 , 故 不 能 用 房地產 公司 的 方式 估值 , 市值 還低於 淨資產 , 這種 低 估值 <讓> 我 們無法 忍受 他 又 指 , 以前 朋友 跟<U+7740> 他 投資 , 每 一 單賺 <U+7740> 很 開心 , 唯一 這 一 單 ( 萬達商業 ) , 跟<U+7740> 我 的 朋友 虧錢 了 因此 他 認為 , 不 能 對不起 朋友 和 股東 , 故 一定 要 進行 私有化 萬達","低估值",0,"我們",1,"affective","TR","CHT","Sketch Engine (zhTenTen)"
"557","讓","//ena.**/viewthread.php?tid = 1255&extra = 護<U+9AEA> 防脫 精華 洗<U+9AEA>露 是 採用 中 草藥 固 <U+9AEA> 配方 中 加入 護<U+9AEA> 防脫 成份 ， 令 經常性 脫髮 ， 不明 原因 長期 脫髮 者 及 女性 孕期 脫髮 者 ， 哺乳期 脫髮者 ， <讓> 他 們 使用 我 們 的 產品 能 得到 滿意 的 效果 。","護<U+9AEA> 防脫 精華 洗<U+9AEA>露",0,"他 們",1,"affective","TR","CHT","Sketch Engine (zhTenTen)"
"558","讓","我 家 老大 比 您 的 小 公主 大 一 歲 ， 我 一直 在 想要 <讓> 她 幾歲開 始學琴 ～ 鋼琴 .","我",1,"她",1,"inducive","TR","CHT","Sketch Engine (zhTenTen)"
"559","讓","“ 九十年 之中 ， 他 甚至 不 <讓> 他 的 妻子 死 ， 正常 病死 也 不 成 ， 就 這么 一直 囚禁 著 。","他",1,"他的妻子",1,"inducive","INTR","CHS","Sketch Engine (zhTenTen)"
"560","讓","@ 阿靚說 2017-06-0808:55:13 最 <讓> 我 佩服 的 是 ， 中國大陸 的 每 個階 段 目標 ， 似乎 都 能 如期 實現 。","中國大陸 的 每 個階 段 目標 ， 似乎 都 能 如期 實現",0,"我",1,"affective","TR","CHT","Sketch Engine (zhTenTen)"
"561","讓","在 這款 《 <U+8FDB><U+51FB> 的 立体 机<U+52A8> <U+88C5>置 》 中 ， 玩家 需 操控 機動 裝置 ， 只要 輕點牆面 就 會自動拋 出 繩勾 ， <讓> 你 移動起來飛 .","繩勾",0,"你",1,"affective","INTR","CHS","Sketch Engine (zhTenTen)"
"562","讓","過了會 ， 音<U+4E50> 的 <U+8282>奏 一起 ， 一模一<U+6837> 的 背景 音<U+4E50> <讓> 我 不禁 看 了 看 熒幕 ， 只 見 歌名 是 “ 兄妹 ” ， 原<U+6765> <U+8FD9> 是 “ <U+5D57>月 如歌 ” 的 <U+56FD><U+8BED>版 ， 歌<U+8BCD> 的 <U+5185>容 也 改 得 不 一<U+6837> 了 。","背景音樂",0,"我",1,"affective","TR","CHS","Sketch Engine (zhTenTen)"
"563","讓","… … 這 字眼 、 <讓> 我 痛徹 （ 心扉 ~ 也<U+8BB8> ， 是 我 不 甘心 <U+8FD9><U+6837> 的 <U+7ED3>局 ， 也<U+8BB8> ， 是 我 <U+8FD8><U+6CA1> <U+5B66><U+4F1A> <U+91CA>怀 。","這字眼",0,"我",1,"affective","INTR","CHS","Sketch Engine (zhTenTen)"
"564","讓","然而 你 知不知道 ， 凡是 那 一些 直 得 <讓> 人 討論 的 事蹟 ， 一般而言 ， 好像 沒 有 依照 科學 的 痕跡 而 創造 出 來 的 ， 都 是 後人 穿 鑿附會 硬掰 出來 的 ， 黃海 懷 的 真誠 是 科學嗎 ？","事蹟",0,"人",1,"affective","TR","CHT","Sketch Engine (zhTenTen)"
"565","讓","<U+30DF>﹏ 我 的 愛只 能 夠 、 <讓> 你 一 個 人 獨自擁 有 ╮ 高傲 的 我 <U+4E3A>什么 一 <U+89C1>到<U+8FE9> 、 我 <U+4F1A> <U+5185>么 的 不知所<U+9519> - 要 知道 ， 你 不<U+7ECF>意 的 一 句 <U+8BDD> 都 能 使我 落<U+6CEA> 。","我的愛",1,"你",1,"inducive","TR","CHS","Sketch Engine (zhTenTen)"
"566","讓","小<U+7EA2>帽 和 狼 外婆 益智 故事 集<U+9526> 越 听 越 <U+7231> <U+52B3><U+52A8> ： 蜜蜂 之 家 阿拉伯 民<U+95F4> 故事 ： 一千零一 夜 鞠萍 姐姐 <U+8BB2> 故事 更 多 精彩 <U+5185>容 <U+8BF7> 下捷英社 精心 規劃 的 《 兒童 床 邊 故事 系列 》 ， 是 圖文並茂 的 圖畫 故事 書 ， 希望 <讓> 孩子 的 啟蒙 閱讀 ， 從經 典 寓言 和 童話 故事 出發 ， 在 ......","《 兒童 床 邊 故事 系列 》",0,"孩子 的 啟蒙 閱讀",0,"physical","INTR","CHS","Sketch Engine (zhTenTen)"
"567","讓","<U+6E29>馨 提示 ， 如果 手机 安<U+88C5> 了 清理 后台 程序 管理 的 <U+8F6F>件 ， 當 你 擁 有 了 iPhone 或者 iPodTouch 之後 ， 有 沒 有 想 過給 家裡 的 寶寶 ， 或者 親戚 家 的 寶寶 一 個 好玩 的 應用 ， <讓> 孩子 也 體驗 下 新 奇事 務 的 科技 感呢 ？","你",1,"孩子",1,"inducive","TR","CHS","Sketch Engine (zhTenTen)"
"568","讓","<U+5F53> 我<U+4EEC> 因<U+4E3A> 成功 而 感到 <U+9A84>傲 的 <U+65F6>候 ， 其<U+5B9E> 我<U+4EEC> 的 心理 ， 已<U+7ECF> 出<U+73B0> 了 <U+95EE><U+9898> ， 未 <U+8FBE>到 目的 不<U+62E9>手段 ， <U+5173>于 <U+8FD9>些 ， 無淚 想要 <讓> 你 明白 一 個 道理 ， 這個 道理 是 ： 你 認為 你 能 做人 嗎 ？","無淚",1,"你",1,"inducive","TR","CHS","Sketch Engine (zhTenTen)"
"569","讓","以下 所 要 傳授 的 方法 ， 就是 教<U+4F1A> 你 如何 增加 男性 健康 活力 ， <讓> 大家 都 能 身<U+5F3A>体<U+58EE> 、 堅 如 鐵石 、 金鎗不倒 。","方法",0,"大家",1,"affective","INTR","CHS","Sketch Engine (zhTenTen)"
"570","讓","<U+4E2A>人 在 家庭 也 要 每天 作 “ <U+793C>拜 ” ， 作 “ <U+793C>拜 ” 可以 <讓> 信徒 堅<U+5F3A> 信念 ， 可以 改變 狠 惡 的 心 。","作 “ <U+793C>拜 ”",0,"信徒",1,"affective","TR","CHS","Sketch Engine (zhTenTen)"
"571","讓","不用 灰心 ， 我 們 有 神奇 的 SPA , 現在 就 施展 魔法 ， <讓> 女孩 從醜 女 變回 美女 ！","SPA",0,"女孩",1,"affective","TR","CHT","Sketch Engine (zhTenTen)"
"572","讓","首先 ， 祂許 可 約伯 的 牲畜 被 擄去 ， 又 <讓> 他 的 羊群 被 燒滅 ， 跟 著 他 的 儿女 們 也 死去 了 。","祂",1,"他的羊群",0,"volitional","INTR","CHS","Sketch Engine (zhTenTen)"
"573","讓","一新 ， 誰 也 搶 不 走 你 的 光彩 ， 好好 的 把握 住 <U+8FD9> <U+4E24> 天 ， 在 大家 矚目 之下 盡情 的 展現 你 的 才華 ， 好好 的 表現 自己 ， 不用 再 退縮 ， 積極 的 用 行 動來 證明 自己 ， 同 時 也 可以 <讓> 周遭 的 人 對 你 更加 的 了解 ， 相信 這 些 舉動 ， 將會 有 意想不到 的 收獲 。","你",1,"周遭的人",1,"inducive","TR","CHS","Sketch Engine (zhTenTen)"
"574","讓","胡<U+9526><U+6D9B> 在 日本 回答 華文 <U+5B66>校 小<U+5B66>生 的 提<U+95EE> , <U+4E3A>什么 要 <U+5F53> <U+56FD>家 主席 <U+65F6> 答到 : 「 我 本人 沒 有 想 當 主席 ， 是 全 國 人民 選 了 我 ， <讓> 我 當 主席 。 」","全國人民",1,"我",1,"inducive","TR","CHS","Sketch Engine (zhTenTen)"
"575","讓","反正 毛 已 經被 制作 成 "" 標本 "" 了 ， <U+8FD8>是 多功能 的 ， 一 ， 可以 <讓> 你 們毛 左 們 膜拜 。","標本",0,"你們",1,"affective","INTR","CHS","Sketch Engine (zhTenTen)"
"576","讓","當時 來說 ， 能 <讓> 孩子 上 他 的 教育 課程 者 均 為 有 錢 有 權 之 父母 。","父母",1,"孩子",1,"inducive","TR","CHT","Sketch Engine (zhTenTen)"
"577","讓","他說 ， 他 希望 在 中<U+56FD> 建立 <U+8FD9><U+6837> 一 所 博物館 ， 里面 能 蒐集 <U+6B27>洲 各<U+4E2A> 世紀 全部 优秀 的 <U+7ED8><U+753B> 的 摹本 和 雕刻 的 复制品 ， <讓> 中<U+56FD> 青年 能<U+591F> 知道 全世界 的 <U+827A><U+672F> 。","复制品",0,"中<U+56FD> 青年",1,"affective","TR","CHS","Sketch Engine (zhTenTen)"
"578","讓","<s> ---------------------------------------------------------------------- 發明 和 創意沒 有 必要 限制 在 高科技 , 也 許 就 是 這些小發 明和 小創意 , <讓> 你 致富 , 改變 你 的 人生 .","這些小發 明和 小創意",0,"你",1,"affective","TR","CHT","Sketch Engine (zhTenTen)"
"579","讓","黃色 粉底亞洲人 的 膚色 偏黃 ， 適合 使用 自然 的 黃色 粉底 ， 可以 <讓> 皮膚 看 起來 比 較透明 。","粉底",0,"皮膚",0,"physical","TR","CHT","Sketch Engine (zhTenTen)"
"580","讓","曾經熟識 的 親人 朋友 如同 白 紙 一般 <讓> 我 感到 陌生 ， 卻只有 一 個 人 ， 她的 出現讓 生活 開始 有 了 色彩 —— 然而 ， 那個人 ， 你 還會記 得 我 嗎 。","親人朋友",1,"我",1,"inducive","TR","CHT","Sketch Engine (zhTenTen)"
"581","讓","是 你 <讓> 我 懂得 愛 的 味道 、 是 那么 的 酸澀 。","你",1,"我",1,"inducive","TR","CHS","Sketch Engine (zhTenTen)"
"582","讓","各位 叔伯 兄弟 ， 大姐 弟妹 ， 有空 打我 手机 15014075612 ， 不 要 <讓> 我 這么 無聊 ， 不然 我 <U+4F1A> <U+95F7>死 的 ， 謝謝 各位 。","各位 叔伯 兄弟 ， 大姐 弟妹",1,"我",1,"inducive","TR","CHS","Sketch Engine (zhTenTen)"
"583","讓","- 忘机 <U+827A><U+672F>家 : <U+98CE>潮 唱片 <U+8D44>源 格式 : MP3 <U+53D1>行 <U+65F6><U+95F4> : 2001年 地<U+533A> : 台<U+6E7E> <U+7B80>介 : 忘 机 「 忘機 」 是 忘卻心 中 的 觀念執 著 ， 顯現純淨 的 本性 ； 是 除去 一切 緊張 ， 回到 自然 的 本性 ； 是 拋掉 所有 的 心機 ， <讓> 心靈 完全 沒 有 壓力 。","「 忘機 」",0,"心靈",0,"physical","TR","CHS","Sketch Engine (zhTenTen)"
"584","讓","因為 ， 過度 的 思慮會 造成 情緒劇 烈 的 起伏 ， 容易 <讓> 人 體內 的 氣機 停滯 、 淤塞 ， 破壞陰陽 和諧 ， 導致 生病 。","過度的思慮",0,"人體內的氣機",0,"physical","INTR","CHT","Sketch Engine (zhTenTen)"
"585","讓","非常 感謝 你<U+4EEC> <U+5BF9> 海外 <U+4FA8>胞 的 邦助 ， 使 我 <U+83B7>得 公道 ， 也 <讓> 不老<U+5B9E> 的 商家 得到 教訓 ， 下 不 為列 。","你<U+4EEC>",1,"不老<U+5B9E> 的 商家",0,"volitional","TR","CHS","Sketch Engine (zhTenTen)"
"586","讓","<U+836F>王 ” <U+5B59>思邈 <U+4E3A> <U+5BFB> <U+6D4E>世 之 良<U+836F> 、 <U+533B>病 之 百 草 ， 萍<U+8E2A> 踏遍 年夜 江 南北 、 <U+957F>城 <U+5185>外 ， 一 路 <U+5BFB><U+8BBF> 到 通渭 <U+6E29>泉 , 竟 被 此地 泉 在 山<U+6DA7>流 ， 鹿 在 林中游 ， 百 <U+9E1F> 空中 <U+98DE> 、 樵夫 <U+753B> 中行 的 美景 <讓> 他 流連忘返 ， 便 在 泉<U+8FB9> 搭起 茅屋 ， 住了 下 來 。","美景",0,"他",1,"affective","INTR","CHS","Sketch Engine (zhTenTen)"
"587","讓","保<U+7F57> 把 外邦 信徒 提多 <U+5E26>到 耶路撒冷 <U+8FD9><U+4E2A> <U+72B9>太 基督徒 的 大本<U+8425> ， <U+5374> <U+6CA1>有 <讓> 他 受 割<U+793C> ， 表明 保<U+7F57> <U+4F20><U+626C> 因信 <U+79F0> 義 福音 的 勇气 和 <U+51B3>心 。","保<U+7F57>",1,"他",1,"inducive","TR","CHS","Sketch Engine (zhTenTen)"
"588","讓","“ … … 只想 牽牽 她 的 手 ， <讓> 她 默默地 跟著 我 走 ； 只 因 她 是 我 最 親密 的 人 ， 即使 我 被 歲 c<U+0425> ?","我",1,"她",1,"inducive","INTR","CHT","Sketch Engine (zhTenTen)"
"589","讓","回复 ： cyndihe&gt ; 你 不 知道 你 <讓> 我 感到 多 麼 的 被愛 。","你",1,"我",1,"inducive","TR","CHS","Sketch Engine (zhTenTen)"
"590","讓","雖然 工人 農民 也 <讓> 他 不太 放心 ， 但 他 還是 可以 在 這 方面 做 些 調整 ， 增加 几 <U+4E2A> 席位 ， 讓 你 看 起來 和 毛時代 稍微 像 一 點 了 ， 不像現 在 全 是 官員 和 老板 。","工人農民",1,"他",1,"inducive","INTR","CHS","Sketch Engine (zhTenTen)"
"591","讓","雖然 工人 農民 也 讓 他 不太 放心 ， 但 他 還是 可以 在 這 方面 做 些 調整 ， 增加 几 <U+4E2A> 席位 ， <讓> 你 看 起來 和 毛時代 稍微 像 一 點 了 ， 不像現 在 全 是 官員 和 老板 。","他",1,"你",1,"inducive","TR","CHS","Sketch Engine (zhTenTen)"
"592","讓","<U+8FD8> <U+4EB2>身 感受 到 非常 傳統 的 伊斯<U+5170>教 <U+4F20><U+7EDF> 婚<U+793C> <U+4EEA>式 ， 挺 神圣 的 ～ 新娘 跟 新郎 的 新婚 物品 純粹 得 <讓> 人 喜愛 。","新婚物品",0,"人",1,"affective","INTR","CHS","Sketch Engine (zhTenTen)"
"593","讓","1984年 與 妻子 施南生 <U+7EC4>建 <U+7535>影 工作室 ， <U+51ED> 《 英雄 本色 》 、 《 倩女幽魂 》 、 《 黃飛鴻 》 等 片 蜚<U+58F0> 海<U+5185>外 ， 終結 了 舊 港式 武打片 ， <讓> 包括 成龍 在 內 的 電影 公司 很 長 一 段 時間 不 敢 拍 古裝武打片 ， <U+4E3A> 香港 <U+7535>影 <U+5F00><U+521B> 了 新 的 <U+65F6>代 。","<U+7535>影 工作室",0,"電影 公司",0,"physical","TR","CHS","Sketch Engine (zhTenTen)"
"594","讓","雖然網路 的 進步 <讓> 有些 日本 節目 在 網路 也 能用 各 種 方式 收 看到 , 但是 沒辦法 有 即時性 及 .","網路的進步",0,"有些 日本 節目",0,"physical","TR","CHT","Sketch Engine (zhTenTen)"
"595","讓","夜 青花 ： hjortron : 我 宿舍 是 有 限制 ， 網速 似乎 也 慢 得很 ； 學校 哪 敢 <讓> 我 們 打通霄 的 呀 !","學校",1,"我們",1,"inducive","INTR","CHT","Sketch Engine (zhTenTen)"
"596","讓","正是 因 為 日本 皇軍 佔領 了 大半 個 中國 ， <讓> 我 們 建立 了 許 多 抗日 根 據地 ， 為以後 的 解放 戰爭創 造 了 勝利 的 條件 。","日本皇軍",1,"我們",1,"inducive","TR","CHT","Sketch Engine (zhTenTen)"
"597","讓","戴 得樂 安全套 ， 健康 又 安全 ， <讓> 你 戴 的 放心 … 湘<U+6865> 其他 用品 95 成 新 <U+4E2A>人 <U+8F6C><U+8BA9> 化<U+5986>品 戴 得樂 安全套 ， 健康 又 安全 ， 讓 你 戴 的 放心 ， 需要 的 聯","戴 得樂 安全套",0,"你",1,"affective","TR","CHS","Sketch Engine (zhTenTen)"
"598","讓","戴 得樂 安全套 ， 健康 又 安全 ， 讓 你 戴 的 放心 … 湘<U+6865> 其他 用品 95 成 新 <U+4E2A>人 <U+8F6C><U+8BA9> 化<U+5986>品 戴 得樂 安全套 ， 健康 又 安全 ， <讓> 你 戴 的 放心 ， 需要 的 聯","戴 得樂 安全套",0,"你",1,"affective","TR","CHS","Sketch Engine (zhTenTen)"
"599","讓","男人 知道 ， 女人 的 <U+7231>情 ， 离 不 <U+5F00> 承<U+8BFA> ， <U+6CA1>有 承<U+8BFA> ， 就是 <U+6CA1>有 <U+5C06><U+6765> 24 最 好 的 丈夫 , 是 <讓> 妻子 享盡 榮華 富貴 的 丈夫 。","丈夫",1,"妻子",1,"inducive","TR","CHS","Sketch Engine (zhTenTen)"
"600","讓","我 也 <U+8BA4><U+4E3A> 這只是 個惡 劣 的 刑事 事件 ， 也 <U+89C9>得 有些 人 借机 <讓> 它 政治化 。","有些人",1,"它",0,"volitional","INTR","CHS","Sketch Engine (zhTenTen)"
"601","讓","《 2 句 話 恐怖 故事 》 短短 的 幾句 就 <讓> 你 毛骨悚然 ...|點 我 一下 分享 無價 非常 非常 <U+5413>人 的 短篇 鬼 故事 。","《 2 句 話 恐怖 故事 》",0,"你",1,"affective","INTR","CHS","Sketch Engine (zhTenTen)"
"602","讓","我 <U+89C9>得 他<U+4EEC> <讓> 我 <U+8FD9>么 做 不 好 ， 所以 我 就 不 再 跟 他<U+4EEC> <U+8054>系 了 。","他<U+4EEC>",1,"我",1,"inducive","INTR","CHS","Sketch Engine (zhTenTen)"
"603","讓","真正 正 統 中 醫學 在 治療 感冒時 ， 最 常使 用的 處方 我 幫 大家 歸納 一下 ， <讓> 大家 都好記 ， 也 都 會 使用 。","我",1,"大家",1,"inducive","INTR","CHT","Sketch Engine (zhTenTen)"
"604","讓","各位 媽媽 有 什么 高招 ， 現 在 這种 情況給 <U+5B9D><U+5B9D> 做 什么 好吃 的 可以 <讓> 他 快點好 起來 ， 不 再 老是 反复 生病 哦 ？","媽媽",1,"他",1,"inducive","INTR","CHS","Sketch Engine (zhTenTen)"
"605","讓","這款 超可愛 的 松<U+997C> 塔 堆 堆 <U+4E50> 《 PancakeTower 》 可以 <讓> 你 滿足 一下 堆 鬆餅 塔 的 趣味唷 ！","《 PancakeTower 》",0,"你",1,"affective","TR","CHS","Sketch Engine (zhTenTen)"
"606","讓","” 你 又 忘 記 回答 是 什麼 原因 <讓> 你 一直 要 把 這些 東西背 在 身上 的 了 ？","原因",0,"你",1,"affective","TR","CHT","Sketch Engine (zhTenTen)"
"607","讓","<s> 敬<U+8BF7> 期待 【 免費 APP - <U+5E94>用 商店 APP 試玩 不用錢 】 交通 運輸 APP 試玩 - <U+5E94>用 商店 <U+5E94>用 商店 APPLOGO 每 次要 從 fb下載 APP 或 Line 要 拿 點數 按下 載遊戲 它 都 直接 到 小米 應 用 商店 然 後 又 不 給下載 ， 我 想 要 <讓> 它 到 googleplay 商店 這樣 要 怎麼 設定 ？","我",1,"它",0,"volitional","INTR","CHS","Sketch Engine (zhTenTen)"
"608","讓","到 了 快 結婚 的 日子 ， 老王 后 把 一切 都 打點 好了 ， <讓> 她 啟程 去 王子 所在 的 國家 。","老王后",1,"她",1,"inducive","TR","CHS","Sketch Engine (zhTenTen)"
"609","讓","為什麼 老人 上 車小華 不 <讓> 他 坐 他 的 位置 ?","小華",1,"他",1,"inducive","TR","CHT","Sketch Engine (zhTenTen)"
